Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
2219.39,19.0189,19.2148,4499.06,673.354,-376.035,396.947,0,
2500.5,18.6571,18.6842,104.4,1977.83,23.5415,447.225,18.6724,
2414.67,18.4314,20.7059,122.905,343.431,7.84399,431.874,21.9821,
2558.27,19.7294,18.2114,107.117,2935.49,27.2922,457.557,19.1583,
2496.05,20.6684,18.4151,108.763,5567.03,21.3136,446.429,19.4527,
2563.21,18.6445,18.2334,117.454,2163.81,16.3173,458.44,21.0072,
1638.14,11.1578,8.52048,580.821,67.4958,21.6677,292.988,103.882,
2447.42,21.5081,18.1333,85.748,8713.22,23.9054,437.73,15.3364,
2548.75,19.8342,18.0322,116.083,8690.33,23.8491,455.854,20.762,
2591.75,18.8297,17.9485,106.851,7630.37,22.6585,463.546,19.1108,
2471.5,19.3287,19.0322,117.033,4479.86,21.8872,442.038,20.9319,
2198.43,20.319,18.2896,102.251,4890.3,24.8356,393.198,18.288,
2469.58,19.7152,18.6354,111.348,6108.03,24.8071,441.695,19.915,
1042.79,16.4169,20.0242,95.6844,1572.78,21.7638,186.507,17.1135,
2452.66,21.1337,18.6257,112.964,12324.7,23.3235,438.668,20.204,
2483.84,19.6724,18.3872,110.084,7574.97,19.7934,444.246,19.6889,
2274.81,18.4775,18.1701,111.438,6755.52,22.641,406.858,19.9312,
800,0,1,400,0,1,143.083,71.5417,
2571.59,19.9359,18.2924,121.729,3627.34,23.2846,459.939,21.7718,
2446.49,19.6121,18.7612,96.9269,6587.96,24.4373,437.565,17.3358,
1731.75,17.2044,19.2749,101.795,1974.91,25.7335,309.731,18.2065,
2522.2,19.3739,18.6112,105.317,15088.7,26.9574,451.106,18.8364,
2442.62,19.8997,18.8546,152.623,712.867,7.96387,436.873,27.2972,
2209.58,20.1512,18.0012,95.7588,1707.37,22.7476,395.192,17.1269,
2431.35,21.6888,18.4802,105.795,2760.58,24.4559,434.857,18.9218,
2482.31,20.8282,18.3411,178.981,1734.21,8.77387,443.971,32.0115,
2613.53,18.6262,16.2835,251.897,132.71,14.2031,467.44,45.0529,
2594.78,19.2066,18.046,114.271,3544.71,22.4456,464.088,20.4379,
1570.55,19.0301,18.968,99.6506,5256.88,23.5057,280.899,17.8229,
2006.58,19.1287,18.7848,134.482,623.388,10.0793,358.886,24.0526,
2449.3,19.2313,20.2194,143.755,413.038,6.53717,438.068,25.7112,
2481.43,20.3363,18.2582,114.062,2795.29,22.267,443.813,20.4005,
2520.32,19.6275,18.7391,111.721,12357.3,23.9595,450.77,19.9818,
800,0,1,400,0,1,143.083,71.5417,
2432.38,21.4459,18.2515,105.264,10734.5,22.0714,435.042,18.8269,
2534.43,19.923,18.4922,91.6855,1193.42,26.837,453.294,16.3983,
2495.38,20.1915,18.5077,126.874,2895.5,18.0659,446.31,22.6919,
2450.7,21.0314,18.3495,117.073,4089.15,24.3858,438.318,20.939,
2514.97,19.8651,17.9881,106.168,2377,20.9219,449.814,18.9885,
2640.93,17.129,13.918,422.367,102.495,17.9952,472.341,75.5422,
2502.1,20.4399,18.4387,127.84,1917.79,20.3411,447.512,22.8648,
2463.31,19.7223,18.8277,120.047,2275.15,21.2854,440.574,21.4709,
2642.54,19.5671,16.5811,217.34,142.625,12.7269,472.629,38.8721,
2479.26,20.07,19.1894,108.832,11464.4,24.0784,443.426,19.4651,
2508.28,21.3166,17.956,125.002,1488.79,19.0632,448.616,22.3571,
2435.55,20.7787,18.6279,95.1202,4876.87,22.8376,435.608,17.0126,
2481.15,20.7968,18.587,128.961,9428.83,16.3166,443.764,23.0652,
2511.63,20.4832,18.5313,129.855,5060.01,22.0636,449.215,23.2251,
2566.89,18.7327,17.9565,84.7001,4069.96,26.8326,459.1,15.149,
2042.38,20.2507,18.3904,78.7253,3888.87,30.4661,365.289,14.0804,
1433.49,17.7842,19.6524,113.559,5274.7,23.5808,256.386,20.3104,
2464.98,19.796,18.4968,105.026,4919.03,21.7018,440.872,18.7843,
2476.1,19.6705,18.4948,134.121,17565.3,23.4763,442.86,23.9881,
2434.54,20.7673,18.5075,129.439,2575.09,21.6803,435.427,23.1506,
2489.73,20.509,18.261,98.2379,8802.06,20.0136,445.299,17.5703,
2471.9,21.9408,18.0988,108.533,4321.78,19.9603,442.11,19.4116,
1456.35,28.5006,22.8297,3982.9,1504.36,-13.2461,260.474,0,
2451.36,19.9785,18.449,114.563,7782.1,24.779,438.436,20.49,
2591.06,20.8827,16.5747,285.552,132.5,13.4344,463.422,51.0722,
2399.08,21.8669,18.9721,89.6782,3520.3,27.1512,429.085,16.0393,
2460.8,19.1655,20.5708,191.728,248.211,5.04222,440.125,34.2914,
2453.91,20.1425,18.8075,103.245,8848.56,23.1876,438.891,18.4657,
2513.68,19.9802,18.2215,133.825,13400.1,21.4814,449.582,23.9352,
2437.84,21.9947,18.1478,108.352,4020.75,23.1538,436.018,19.3792,
1231.14,18.9848,20.1977,174.051,447.982,5.7589,220.195,31.1297,
-966787,-1.90269,-12.3608,2792.44,7.50296,18.1968,-0,499.439,
2449.65,20.3923,18.6388,49.9161,1458.18,30.021,438.131,8.9277,
2584.01,18.4303,17.9111,89.4329,4358.72,24.1927,462.161,15.9954,
2412.72,22.6935,18.3962,108.269,4275.52,21.0964,431.525,19.3644,
2473.71,19.3606,18.7672,41.85,732.514,26.9421,442.432,7.48504,
2416.75,19.9343,18.7328,117.771,1172.33,21.1291,432.245,21.0638,
33960.7,-177.382,21.1962,-465.731,157.575,123.219,6074.01,-83.2979,
2495.96,19.7458,18.3198,-931580,16207.5,-3.71637,446.413,-0,
2399.41,19.3177,18.8093,104.921,2197.04,24.6398,429.144,18.7655,
2500.57,20.6469,18.1243,85.7153,4848.38,27.2499,447.237,15.3305,
2499.86,20.3241,17.6061,94.056,2923.12,26.9545,447.11,16.8223,
2556.04,20.3659,17.9101,65.9054,15824.2,27.5703,457.158,11.7874,
2479.52,19.1886,18.5011,405.97,2960.6,-115.414,443.472,0,
2518.92,20.4335,18.0509,126.179,2738.38,20.8003,450.52,22.5677,
30415.4,-198.728,25.2832,-627.451,152.452,113.072,5439.92,-112.222,
1181.5,52.6001,19.4868,2852.65,0,8.89673,211.316,510.208,
2402.74,16.1735,21.6908,-446.953,358.492,-9.52502,429.74,-0,
29295.3,-269.601,52.0771,-3261.03,0,118.474,5239.59,-583.248,
2465.22,20.6134,18.8397,85.3028,9737.12,31.1488,440.915,15.2568,
2541.75,18.8127,18.1056,109.383,16668.4,24.8711,454.602,19.5636,
22556.6,-202.626,41.329,-2240.01,0,104.468,4034.34,-400.636,
2452.67,18.9321,19.9819,141.606,403.631,6.81982,438.67,25.3267,
2511.97,19.0645,18.2739,113.776,3923.09,19.4223,449.276,20.3494,
1253.46,49.8483,19.2867,2749.96,0,8.65145,224.187,491.841,
2442.99,21.2044,18.7045,90.9767,854.201,22.0344,436.939,16.2716,
2500.71,19.8017,18.0581,104.212,2099.54,24.7108,447.262,18.6387,
2479.37,20.9249,18.6264,83.7577,15932.5,28.0271,443.445,14.9804,
2512.72,20.1139,17.8413,112.828,5217.69,22.6257,449.41,20.1798,
2470.22,21.6578,18.1632,99.3654,14435.3,24.4483,441.809,17.7719,
-242.262,-1.62448,-0.378107,953.832,62.5385,24.5656,-0,170.597,
2456.35,21.0611,17.8449,102.921,11054.2,25.4592,439.329,18.4078,
-674454,916.857,57.6307,2752.35,0,18.9504,-120629,492.269,
2498.42,19.7498,18.5406,129.038,4995.08,22.1119,446.853,23.079,
2548.94,21.1977,17.9764,174.971,3082.07,9.68816,455.888,31.2943,
2460.72,21.6527,18.683,102.402,10058.1,25.9147,440.11,18.3151,
2031.29,19.7089,18.0794,112.991,172.496,6.13033,363.305,20.2089,
2469.79,20.5539,18.7435,121.472,17180.1,20.625,441.732,21.7257,
2560.38,19.2239,18.3741,107.116,1687.78,23.1984,457.934,19.1581,
2420.19,22.1231,18.6119,102.014,3515.47,21.5169,432.861,18.2456,
2447.91,20.9599,19.072,123.585,9925.41,20.1586,437.82,22.1037,
2442.22,17.9768,20.6015,133.203,387.441,7.1543,436.801,23.824,
2541.81,19.1404,18.5165,118.932,2134.04,20.6905,454.613,21.2714,
800,0,1,400,0,1,143.083,71.5417,
2490.59,20.0105,18.3729,74.6935,6133.13,31.9571,445.452,13.3593,
2519.18,21.1213,18.6024,85.0253,3995.78,27.7004,450.566,15.2071,
2489.86,20.2938,18.3996,113.191,1573.73,20.2583,445.322,20.2447,
2492.5,20.4508,18.446,168.01,562.32,5.67185,445.793,30.0492,
1603.89,21.0801,19.0027,127.336,1693.78,20.4163,286.862,22.7747,
1239.39,18.8747,19.2855,97.9937,7142.68,24.1476,221.671,17.5266,
2492.9,19.9737,18.6879,117.639,2890.65,24.1713,445.865,21.0403,
2605.52,20.9206,17.3911,111.511,4738.11,25.0908,466.007,19.9442,
2484.1,20.9025,18.8515,119.219,5592.51,19.8819,444.291,21.3229,
2494,18.6534,18.7597,110.695,4892.71,21.2456,446.063,19.7982,
2401.64,22.2223,19.3044,104.227,9922.9,26.0513,429.544,18.6414,
2575.79,18.5661,18.1579,112.665,5854.51,24.277,460.69,20.1506,
2494.68,22.0581,17.7887,161.805,9270.18,9.78219,446.185,28.9396,
2152.37,20.586,18.7896,98.5574,5195.98,27.9404,384.961,17.6274,
7988.96,-3.33089,43.5964,-5238.38,0,53.4686,1428.86,-936.906,
221.674,12.5045,20.5126,-223098,188.142,-3.06189,39.6473,-0,
1231.1,20.1389,19.1539,108.773,3257.09,22.2864,220.187,19.4546,
2449.2,19.8259,18.2483,121.741,3470,19.614,438.05,21.7739,
2537.5,20.4747,18.0186,104.042,7493.28,25.2158,453.842,18.6083,
2499.4,20.7775,18.0331,112.588,5094.1,20.4242,447.028,20.1368,
2533.73,19.4145,18.1388,112.156,13944.3,22.6121,453.169,20.0596,
2492.26,21.4985,18.1993,92.9582,5009.53,26.0101,445.75,16.626,
2503.33,19.0512,18.6933,99.0267,1048.62,22.5576,447.731,17.7113,
2496.92,19.7883,18.6304,119.21,823.278,17.4318,446.584,21.3212,
2482.45,19.2587,18.7788,133.431,5418.69,18.4379,443.997,23.8647,
2474.67,21.2352,18.341,111.083,5597.79,24.8681,442.605,19.8677,
358346,2.96806,0.0650919,911.636,77.6527,32.4559,64091.6,163.05,
2522.5,20.4062,17.9899,119.953,6552.82,19.6964,451.159,21.4542,
2486,19.7079,18.4686,169.593,7435.56,9.10692,444.631,30.3324,
2487.11,20.1438,18.5653,121.029,4728.97,21.536,444.83,21.6465,
2297.88,20.4025,18.2412,124.506,2212.69,22.3835,410.986,22.2684,
2463.23,21.2086,18.5232,148.741,883.897,13.9703,440.558,26.603,
2552.2,19.8511,17.8483,124.322,6612.02,22.0687,456.471,22.2355,
2504.54,21.3716,18.0913,102.42,2357.54,23.9626,447.947,18.3183,
2548.53,18.6062,18.0429,111.384,24529.6,24.1505,455.815,19.9215,
2572.16,18.8895,18.0884,99.615,2427.93,24.0774,460.042,17.8166,
2485.85,20.1495,17.8892,195.066,162.553,8.25673,444.604,34.8883,
2507.14,19.3579,18.3508,113.076,4878.26,23.3367,448.413,20.2241,
2549.64,20.8868,17.9166,96.3384,8702.23,25.7605,456.014,17.2305,
2486.21,18.8037,18.8036,85.8145,1418.5,24.4975,444.669,15.3483,
2549.62,19.5441,18.3543,107.046,11423,23.8041,456.01,19.1457,
2482.18,21.5817,18.1663,96.6262,1147.99,23.2128,443.948,17.282,
2483.09,18.927,18.9395,185.848,5885.37,7.16492,444.111,33.2397,
2481.11,21.8584,18.0756,88.9518,6644.29,29.8864,443.757,15.9094,
2473.29,20.7394,17.9138,127.736,3395.54,18.9083,442.357,22.8461,
2497.4,19.8074,17.9226,106.1,1967.68,22.2538,446.67,18.9764,
2475.3,18.5615,18.8183,134.381,819.265,8.55958,442.717,24.0346,
2530.51,20.2216,18.0141,135.614,2902.26,18.0976,452.592,24.2551,
2500.76,21.3544,17.9026,72.8766,2642.57,31.7723,447.271,13.0343,
2463.62,19.9984,18.5412,135.22,2542.52,15.3084,440.629,24.1847,
2520.75,21.5128,18.0732,115.961,4511.86,21.5742,450.847,20.7401,
2435.56,21.6225,18.8213,115.535,4625.64,23.398,435.61,20.6639,
2490.65,19.2758,18.4647,132.75,17259.1,19.1321,445.463,23.7429,
1651.92,16.1657,15.593,226.471,112.477,16.9316,295.452,40.5052,
2444.47,19.8353,18.9589,184.507,1614.98,6.43864,437.204,32.9998,
2381.62,20.052,19.7501,156.724,222.853,9.60756,425.962,28.0307,
2596.87,19.5656,17.7891,88.5969,4315.62,25.7346,464.461,15.8459,
2495.52,19.6103,18.9264,117.403,1657.5,19.6766,446.334,20.998,
800,0,1,400,0,1,143.083,71.5417,
2516.83,19.4841,18.944,105.222,5623.14,24.3478,450.145,18.8194,
532.001,16.2916,20.0667,137.677,3985.34,18.9784,95.1506,24.6242,
2465.15,20.5483,18.979,111.562,8310.64,27.435,440.902,19.9533,
2493.02,19.8502,18.2198,85.7783,1944.28,25.8979,445.888,15.3418,
2569.35,17.9019,18.483,114.206,2717.03,22.2498,459.538,20.4262,
2497.46,19.6725,18.4372,117.37,2810.46,22.7078,446.681,20.9921,
2822.99,11.3037,7.81125,1045.54,62.4955,19.4695,504.904,187,
2520.07,19.1975,18.7908,-849223,92.5761,-18.5768,450.726,-0,
2505.24,21.0216,18.0323,113.955,889.598,17.5203,448.073,20.3813,
2471.52,20.5627,18.3615,108.07,8125.23,21.9375,442.042,19.3288,
2490.58,17.0369,19.8891,242.062,147.805,2.58875,445.45,43.2939,
2537.82,20.4093,18.1664,79.1942,3626.9,29.2608,453.899,14.1642,
2481.1,19.92,18.2388,133.321,1708.03,16.3186,443.755,23.8451,
2490.13,20.1094,18.1732,120.649,3648.1,25.5983,445.37,21.5786,
20023.9,-29.93,81.5681,-16104.6,0,87.9081,3581.36,-2880.37,
2595.17,20.3113,17.0622,93.71,6099.82,24.4061,464.158,16.7604,
3008.21,-10.6602,30.1399,-166.716,2.50183,139.543,538.031,-29.8178,
2405.06,21.3012,18.4266,109.806,951.964,19.7275,430.154,19.6393,
2454.48,22.3947,18.1263,118.048,7935.42,24.1927,438.994,21.1133,
2501.06,21.2074,18.1371,106.266,6064.28,23.5476,447.325,19.0061,
46.3381,7.57787,34.6804,127.736,3617.06,19.4553,8.28776,22.8461,
2513,20.3139,18.2512,101.31,3212.6,24.125,449.461,18.1197,
2498.07,16.48,20.6323,134.648,353.296,4.9311,446.789,24.0824,
647.698,69.8049,25.8884,2931.02,0,13.2495,115.844,524.225,
2130.58,21.0526,18.741,127.227,6014.03,20.8748,381.062,22.755,
2632,9.71818,7.19718,1207.59,57.512,20.3164,470.744,215.982,
2577.42,19.9063,18.1413,3787.88,3828.96,-3.0467,460.983,0,
2498.29,20.6344,18.6649,105.888,1984.28,25.003,446.83,18.9386,
443.986,14.7553,20.7452,118.47,3784.08,24.092,79.4087,21.1888,
2496.44,19.9857,18.2197,122.889,2059.36,21.7031,446.498,21.9792,
2486.46,18.4136,19.4696,132.991,502.461,5.13276,444.714,23.7861,
2495.86,21.1432,18.4259,119.591,29414.1,22.9907,446.396,21.3894,
2396.34,19.4298,18.1883,108.111,18485.1,23.9889,428.595,19.3361,
2726.78,2.93381,25.135,-41.9647,52.6046,241.917,487.695,-7.50557,
2306.51,19.8393,18.5548,-272.787,1478.31,-43.6597,412.53,-0,
2505.25,19.962,17.8965,81.9883,6923.8,29.104,448.074,14.6639,
2482.18,19.469,18.5547,153.653,542.99,6.92899,443.949,27.4814,
2502.64,19.8675,18.408,144.716,668.333,8.26809,447.607,25.8831,
2510.45,18.8757,18.6912,123.552,2258.9,21.0946,449.005,22.0977,
2607.15,20.9162,17.219,159.041,1834.68,6.63419,466.299,28.4452,
2434.98,20.104,18.7325,104.813,9516.93,26.4353,435.506,18.7462,
2412.7,17.5518,21.2191,90.9889,338.539,8.50671,431.521,16.2737,
2448.29,22.6194,18.1375,111.054,5985.26,22.095,437.887,19.8625,
2522.18,9.89555,22.5068,-18.812,433.498,121.988,451.102,-3.36461,
2501.83,18.9477,18.6203,110.58,2308.28,18.8436,447.463,19.7777,
1133.38,19.5323,19.0685,88.5974,163.031,5.80595,202.709,15.846,
2532.75,18.9764,18.7198,99.4597,3093.71,26.8204,452.993,17.7888,
2486.7,20.6262,18.3368,117.213,8040.22,22.4862,444.757,20.964,
2439.14,21.2635,18.5516,129.459,1714.68,20.0975,436.251,23.1543,
2441.6,21.144,18.6103,106.375,6453.03,27.6255,436.691,19.0257,
2484.52,20.2093,18.6789,118.314,1619.41,21.3188,444.367,21.161,
2472.19,19.62,18.9971,105.837,658.488,15.2907,442.161,18.9294,
2593.95,19.7546,17.9244,119.911,3123.94,21.7339,463.938,21.4465,
2394.06,17.6531,17.4191,287.199,157.709,13.9351,428.188,51.3668,
1739.17,20.7749,18.6962,133.567,3354.33,21.1669,311.058,23.889,
2453.07,21.2982,18.5064,98.4559,3061.85,27.2305,438.742,17.6092,
-114.219,-2.31124,-10.2776,108.901,4259.16,25.4782,-0,19.4775,
2525.93,20.8979,18.5197,123.629,5970.77,19.8922,451.773,22.1115,
2497.56,20.2693,17.756,102.151,9011.66,23.2659,446.699,18.2702,
2424.9,21.1064,18.6546,122.247,12199,19.8071,433.703,21.8644,
1833.65,21.6061,18.5042,100.691,9064.15,18.7803,327.956,18.009,
-2129.65,1.70272,-3.63135,1098.67,82.7049,25.3029,-0,196.502,
2645.51,7.54889,5.78007,1373.98,52.4949,20.2124,473.16,245.742,
2564.25,19.3897,18.156,92.3395,1372.07,23.0996,458.626,16.5153,
2508.44,21.1665,18.3712,110.788,2650.29,21.5877,448.644,19.815,
2497.67,21.2624,18.3929,120.079,952.173,10.584,446.719,21.4766,
2447.73,20.0765,18.4792,108.141,1262.17,20.037,437.787,19.3415,
2562.11,19.4596,17.7348,113.785,11102.6,21.7996,458.244,20.3509,
2445.3,20.548,18.8949,74.4787,8379.08,25.7082,437.352,13.3208,
2469.67,19.8451,18.8011,111.153,7588.79,23.8113,441.711,19.8802,
41590.7,-243.199,26.6189,-824.915,147.601,117.905,7438.66,-147.539,
2447.72,21.4544,18.7316,117.93,7847.87,24.0283,437.785,21.0924,
1119.02,55.5419,19.867,2861.43,0,9.59039,200.141,511.779,
2505.28,19.7507,17.8081,345.233,152.601,12.8738,448.079,61.7464,
2404.75,20.0355,18.8318,101.662,15111.1,25.7648,430.1,18.1827,
926.649,63.3447,19.661,3091.24,0,10.8811,165.735,552.881,
2448.84,20.4083,18.4162,105.627,1418.86,20.7985,437.985,18.8918,
2450.22,21.0292,18.2989,115.171,1669.87,20.0594,438.232,20.5988,
2420.59,22.0751,18.7284,123.093,1901.81,18.6609,432.933,22.0157,
2490.67,20.1413,17.8336,-648978,248.406,-1671.2,445.466,-0,
2498.16,20.0106,18.7694,102.382,522.988,10.1933,446.807,18.3115,
2425.6,22.0814,18.6476,122.478,3349.94,20.3642,433.829,21.9057,
2469.42,19.9754,18.4184,137.14,548.764,7.82909,441.666,24.5281,
2486.11,21.1362,18.2862,107.528,6162.09,24.527,444.65,19.2319,
2484.04,21.5256,17.7508,92.903,6629.21,23.6073,444.28,16.6161,
2665.57,16.4674,13.6773,413.939,97.5199,19.3153,476.749,74.0347,
2517.25,19.9096,18.3653,86.6376,7124.33,26.1808,450.221,15.4955,
2451.79,20.5973,18.6662,119.529,13890.9,21.1966,438.513,21.3783,
2436.76,20.2692,18.5653,92.2763,1697.02,21.81,435.824,16.504,
2511.8,20.075,17.9742,131.959,3805.69,19.5065,449.245,23.6014,
800,0,1,400,0,1,143.083,71.5417,
2429.5,21.2212,18.3032,185.641,4408.51,6.62766,434.525,33.2026,
2484,19.8964,18.9471,151.426,2759.75,9.11862,444.273,27.0831,
2482.4,19.9181,18.4907,85.4282,1418.59,23.3897,443.987,15.2792,
2552.86,18.3844,18.5544,167.117,853.638,10.8023,456.59,29.8896,
2441.89,20.8743,18.5355,126.476,5552.65,21.3781,436.742,22.6208,
2538.08,17.8454,16.4034,272.515,122.638,16.161,453.945,48.7405,
-762020,1205.31,53.3075,2789.07,0,18.3881,-136290,498.837,
2434.9,20.8448,18.509,66.1113,13721.6,35.7496,435.492,11.8243,
1195.19,19.2562,18.4989,126.147,10983.6,22.1811,213.764,22.5619,
2503.48,21.2703,18.805,120.445,1033.79,19.1409,447.757,21.5422,
2914.27,-10.7346,29.7274,-117.953,277.846,91.0999,521.229,-21.0964,
2431.23,20.9384,18.2355,116.892,6016.01,24.2093,434.835,20.9066,
2470.54,20.0395,18.8463,111.743,1442.89,21.7058,441.866,19.9857,
2518.81,21.4599,17.9685,65.7744,4163.68,35.3172,450.501,11.764,
2520.12,19.5623,18.6068,103.57,819.439,21.1159,450.733,18.524,
2798.47,10.4787,8.86494,1010.68,67.5015,19.3159,500.519,180.764,
2521.33,20.3232,17.7446,98.2504,3085.35,26.3143,450.951,17.5725,
2495.01,19.4974,18.7587,140.561,652.691,9.36897,446.242,25.1398,
2554.98,19.0028,18.0425,96.2515,15369.9,27.8391,456.969,17.215,
2071.01,18.8243,18.9779,114.861,2197.33,21.9647,370.408,20.5434,
2461.81,18.9284,19.6939,87.8382,9145.65,26.7579,440.304,15.7102,
2491.86,19.5627,18.4798,155.546,5472.93,9.14177,445.68,27.8201,
2454.57,20.6551,18.422,107.387,19457.4,23.8887,439.009,19.2066,
4580.09,-53.4116,27.9622,-149.667,252.6,97.0812,819.169,-26.7686,
2517.29,20.4356,18.3842,106.028,1379.49,23.8193,450.228,18.9636,
2526.19,17.5664,18.7762,116.911,3797.35,19.9428,451.82,20.91,
2394.09,20.785,18.5988,121.723,18311.7,21.7026,428.193,21.7707,
2574.59,20.1998,17.7059,149.342,597.071,11.2739,460.476,26.7105,
2483.5,19.3226,18.7474,93.9288,1617.16,23.5203,444.184,16.7996,
-1798.41,-1.76812,-3.44529,1101.79,72.5244,25.7698,-0,197.06,
636.367,15.206,21.2569,117.884,9233.96,23.4584,113.817,21.084,
2505.99,19.8428,18.0679,94.7735,3594.51,28.4988,448.208,16.9506,
2559.36,19.9101,18.0015,118.208,5184.26,25.1064,457.752,21.142,
2498.01,20.367,18.4661,91.8552,7575.47,27.1311,446.78,16.4287,
1126.96,56.8157,18.7563,3057.83,0,9.52218,201.561,546.906,
2431.32,20.6204,19.0256,108.625,4882.18,25.2025,434.852,19.428,
2413.08,21.1057,18.9375,92.8667,1524.19,20.8572,431.59,16.6096,
2479.9,19.8275,18.7331,112.799,10027,21.3042,443.54,20.1745,
1338.91,18.7124,17.886,114.19,148.074,10.9478,239.47,20.4233,
2477.62,18.2721,19.3815,202.057,203.029,7.01732,443.132,36.1387,
2508.81,19.7119,18.9882,150.865,527.988,8.85436,448.712,26.9828,
-366.065,1.49023,-1.06177,929.837,87.4899,24.7378,-0,166.305,
2432.37,20.8025,18.7208,123.254,1914.01,20.154,435.04,22.0444,
2555.69,19.3427,18.4952,132.184,6899.32,20.8053,457.095,23.6417,
2529.98,19.5106,18.1674,110.09,1242.29,20.4868,452.498,19.6901,
386.313,19.598,20.9409,119.314,12139.5,22.4516,69.0936,21.3398,
2509.42,19.3516,18.3884,-893925,217.544,-5.44978,448.821,-0,
2548.4,19.2032,18.5392,121.078,2289.76,20.479,455.791,21.6553,
-198217,2.86736,-0.269137,849.606,92.5049,25.1055,-0,151.956,
2472.79,20.3885,18.152,113.806,7282.7,21.56,442.269,20.3546,
2481.83,20.6765,18.2278,121.781,7581.81,21.4787,443.886,21.781,
2494.22,20.2726,18.5705,120.967,5705.8,22.1663,446.101,21.6355,
2487.3,19.3321,18.6659,114.002,1903.07,20.4302,444.864,20.3897,
2493.15,17.6045,19.3614,115.142,423.206,7.55185,445.91,20.5936,
2581.23,19.6318,18.3807,114.105,8222.59,21.5107,461.664,20.4082,
2069.68,19.5489,18.5885,61247.7,217.638,-845.611,370.171,0,
2398.03,20.1074,19.0116,100.135,3982.34,23.674,428.897,17.9096,
2460.09,19.3742,18.9665,131.319,573.993,9.50467,439.997,23.487,
2454.59,20.0798,19.0951,113.292,887.205,17.3669,439.013,20.2627,
2509.19,19.9112,18.2873,121.549,1294.77,17.7913,448.778,21.7396,
2492.35,21.12,18.0295,-907900,102.498,-102.54,445.767,-0,
2532.02,18.7402,18.3742,81.9294,5183.21,28.6289,452.863,14.6534,
2473.23,20.986,18.5457,104.237,7044.96,23.5259,442.348,18.6431,
2535.48,19.4614,17.9803,98.0289,11196,27.2428,453.48,17.5329,
2500.84,20.2143,18.3766,127.898,1094.51,18.4947,447.286,22.8751,
2501.15,21.0364,18.5202,187.035,3884.97,6.59853,447.341,33.452,
2525.13,18.9303,18.5048,179.087,1769.17,8.79217,451.629,32.0305,
2396.09,22.2401,18.6806,85.0724,3961.8,31.1777,428.55,15.2156,
2468.77,19.4913,18.8008,128.576,16347.1,20.8824,441.549,22.9963,
2404.57,20.2465,19.0835,106.619,7341.96,24.9686,430.068,19.0693,
2446.35,20.3448,19.1327,145.723,1513.72,7.59022,437.54,26.0631,
2504.14,21.629,17.9035,88.9254,8606.07,30.3026,447.877,15.9047,
2505.12,19.0203,18.6387,124.954,5387.17,21.7915,448.051,22.3485,
2426.29,21.3138,18.7558,104.66,2769.73,21.8629,433.952,18.7188,
2582.88,18.0448,19.0075,12619.9,3113.96,-85.5033,461.96,0,
2473.68,20.3004,18.4226,123.741,1732.66,20.1994,442.428,22.1317,
2442.26,20.9485,18.4689,115.166,6339.51,21.3083,436.809,20.5979,
2450.79,20.2165,18.848,113.303,10395,21.9789,438.333,20.2647,
2427.06,21.3236,18.4031,111.871,9427.15,23.7941,434.09,20.0085,
2467.61,20.3123,18.5608,170.937,1443.65,7.24863,441.343,30.5728,
2477.4,19.9447,18.6068,95.447,1863.64,24.0544,443.094,17.0711,
2480.61,20.5641,18.4606,110.672,16012.6,23.6608,443.668,19.7941,
2433.9,20.9167,18.5058,113.764,7474.38,21.7329,435.313,20.3472,
2529.95,20.1931,18.1236,110.491,6950.39,23.1032,452.493,19.7617,
2500.46,22.7337,18.2321,125.356,1034.35,18.8156,447.217,22.4204,
2507.79,20.023,18.03,112.979,8835.48,24.9564,448.529,20.2067,
2517.8,20.175,18.2253,100.918,6613.52,27.1731,450.319,18.0495,
2211.45,18.8346,17.6813,423.295,6856.81,-19.7676,395.528,0,
2454.89,20.1985,18.5215,112.743,2283.42,20.4712,439.067,20.1645,
2479.37,20.6194,18.0734,92.8482,53073,28.7803,443.446,16.6063,
2624.08,18.7671,17.906,164.474,2688.98,8.97707,469.327,29.4168,
-136868,-5.18712,-5.27346,839.34,67.5168,25.607,-0,150.119,
2489.32,20.1548,18.5873,128.956,847.67,16.3894,445.226,23.0642,
2433.75,20.9222,19.0674,120.566,3750.24,20.9435,435.285,21.5638,
2430.11,19.9055,18.6686,109.79,542.442,11.386,434.635,19.6364,
-2196.57,2286.75,0.00437295,122.967,2306.9,18.8192,-392.865,21.9932,
2465.29,20.2087,18.4341,116.854,25275.7,24.2409,440.927,20.8999,
2425.05,20.5901,18.8703,113.584,8319.23,22.4054,433.73,20.315,
2488.41,20.2653,18.3708,48.7765,5693.43,34.2863,445.063,8.72389,
2496.8,19.8621,18.1278,91.2669,8744.11,26.4517,446.563,16.3235,
2117.7,3.3304,0.421941,1892.16,22.5021,18.6424,378.759,338.42,
2526.16,20.7381,17.9242,121.737,4625.44,21.3122,451.814,21.7731,
2453.19,19.5503,19.4254,127.137,682.116,9.79769,438.764,22.739,
2449.31,20.3856,19.5545,607.216,212.836,-3.04453,438.069,0,
2520.63,20.2409,18.5062,122.544,1022.19,19.4153,450.825,21.9174,
