Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
1405.43,10.0055,7.91205,543.704,62.4863,20.7803,251.367,97.2437,
1266.64,16.9721,19.7152,9.3993,302.987,0.00268692,226.543,1.6811,
1227.58,21.6937,20.2459,774.841,463.24,8.28528,219.558,138.584,
330.919,74.3653,21.9535,1600.37,0,13.1915,59.1862,286.233,
1225.66,20.7969,19.4559,896.421,1088.42,6.75185,219.214,160.329,
1235.3,21.7135,19.0654,596.019,1433.16,19.3309,220.939,106.601,
1251.89,19.848,18.9396,89.1136,14702,19.8936,223.906,15.9383,
1238.42,3.78105,4.99153,808.644,42.4909,20.637,221.496,144.629,
1316.36,5.27689,24.5744,855.702,258.046,6.7159,235.437,153.046,
1356.3,10.4255,22.0056,798.445,343.53,7.62326,242.58,142.805,
800,0,1,400,0,1,143.083,71.5417,
1313.05,18.339,17.5325,86.4409,157.674,7.65762,234.844,15.4603,
1257.77,20.1999,19.1449,545.242,2869.33,21.0396,224.958,97.5188,
1274.09,19.5337,19.5381,34.8881,253.21,1.06221,227.877,6.23988,
1280.19,17.2283,19.688,51.0045,2382.13,33.4979,228.967,9.12237,
1294.57,19.0778,19.7945,-42.0988,213.287,-10.1788,231.539,-0,
1370.37,16.4084,14.6504,242.721,102.753,16.3995,245.096,43.4116,
1271.26,17.1733,20.2638,519.382,10899.9,21.7736,227.37,92.8937,
1260.93,18.1078,19.7859,549.996,3450.32,20.5833,225.522,98.3691,
1317.91,18.9088,18.7555,358.914,3519.77,9.42008,235.714,64.1933,
1273.76,16.4249,19.3795,12.2307,332.382,0.00417556,227.817,2.1875,
1260.55,19.973,19.5418,570.885,3034.63,20.3359,225.454,102.105,
8494.04,-159.415,28.7467,-264.798,167.905,103.634,1519.19,-47.3602,
1235.51,22.2023,18.9685,502.269,1341.93,22.2193,220.976,89.833,
548.257,17.046,19.9876,574.793,4513.67,21.0431,98.058,102.804,
1255.7,18.0484,19.691,622.627,767.164,15.3645,224.586,111.359,
1306.47,19.5882,18.6871,-497946,243.148,-0.377884,233.668,-0,
1254.59,20.0036,19.9239,564.606,2212.5,20.75,224.389,100.982,
1270.54,19.9438,19.3482,596.613,1309.73,19.1416,227.241,106.707,
1248.69,17.8046,19.9676,498.526,1332.39,22.3671,223.334,89.1635,
1322.66,16.5999,18.9418,106.033,152.376,0.00578395,236.562,18.9645,
1289.61,16.4357,20.7835,779.015,418.601,7.72223,230.653,139.33,
1304.99,17.5699,19.2841,442.624,5682.89,23.5902,233.404,79.1652,
1321.82,17.4717,19.5356,557.933,1448.21,20.3424,236.412,99.7887,
1279.06,17.9427,19.409,89.0731,162.888,2.756,228.766,15.9311,
1406.37,11.532,12.284,345.427,77.7199,20.4173,251.536,61.781,
1278.41,17.9398,19.3245,620.916,602.656,15.2961,228.649,111.053,
1252.6,18.9964,18.8225,-444629,322.907,-1.06891,224.032,-0,
1346.94,16.375,16.2818,164.579,122.559,15.437,240.905,29.4357,
1164.58,21.1178,19.4137,-1111.18,262.678,-0.943801,208.29,-0,
1280.92,20.1641,19.0007,229.573,8621.87,19.2316,229.097,41.0601,
1326.63,14.546,16.1706,193.081,102.567,16.4084,237.273,34.5333,
1275.57,16.9864,18.0089,141.81,142.972,10.907,228.141,25.3633,
1411.59,9.86052,6.93729,582.24,62.516,21.6242,252.469,104.136,
1244.01,20.2591,19.1556,579.796,3957.2,20.3467,222.497,103.699,
1319.49,17.4648,15.693,145.512,112.433,16.826,235.996,26.0254,
1309.42,16.9139,18.3039,107.782,172.714,6.35252,234.194,19.2773,
8633.99,-158.278,28.6617,-263.321,167.859,105.089,1544.22,-47.0961,
1373.83,13.9889,15.7278,169.719,107.598,17.2354,245.715,30.3549,
1282,18.9473,18.8533,579.031,742.096,19.9687,229.29,103.562,
1283.82,19.9527,18.7741,101.091,183.121,-23.8846,229.617,0,
585.917,52.5297,21.0411,1404.12,0,9.67651,104.794,251.133,
1287.08,18.4296,19.1284,543.489,1603.54,20.3776,230.199,97.2052,
1271.99,19.2789,19.6554,149.161,237.627,-12.3321,227.501,0,
1253.93,19.8448,19.3734,521.279,2594.67,22.8326,224.271,93.233,
1374.91,12.8162,9.64489,447.677,67.6441,21.0943,245.908,80.0689,
1218.87,20.1199,19.4868,124.825,1732.97,32.1558,218.001,22.3254,
1238.71,20.0171,17.7624,112.607,132.584,9.54149,221.549,20.1402,
3348.73,-162.763,46.0217,-288.646,157.448,99.6646,598.934,-51.6256,
1226.47,20.2813,19.7418,650.921,1742.58,18.9007,219.359,116.42,
1241.45,20.679,19.8369,782.915,627.871,9.49778,222.038,140.028,
1220.26,22.5071,18.9982,150.843,6674.95,25.7196,218.248,26.9788,
1183.83,18.3972,22.5629,249.892,217.599,8.23619,211.733,44.6942,
1252.8,22.4855,18.5767,342.126,2420.17,29.0209,224.069,61.1906,
1265.8,16.9844,18.2713,88.6481,137.661,13.0169,226.393,15.8551,
1271.4,17.6195,19.5173,583.684,4253.93,21.071,227.396,104.394,
1301.47,17.8952,18.8629,532.241,4760.25,22.6455,232.773,95.1935,
1276.58,21.9769,18.779,171.203,1935.07,20.6808,228.321,30.6204,
1253.97,20.1769,19.2783,529.126,3989.02,22.0076,224.277,94.6364,
1352.05,15.3581,13.5423,297.84,87.5212,18.1686,241.82,53.27,
1564.42,8.95021,10.0671,417.644,72.6254,21.4911,279.803,74.6974,
1306.29,17.1192,15.9533,169.47,107.585,18.1266,233.635,30.3103,
1282.4,19.2456,19.941,862.077,4170.2,7.88933,229.362,154.186,
1443.17,12.1335,12.3365,321.433,82.6016,20.7276,258.117,57.4896,
1264.61,19.1776,20.159,-46097.2,213.212,-76.3248,226.181,-0,
1288.35,17.0218,17.2548,141.735,127.559,16.0658,230.426,25.3498,
1269.66,21.5791,18.7093,240.162,1811.85,25.9849,227.085,42.954,
1384.61,9.99344,8.36074,518.165,62.4984,21.7446,247.643,92.676,
1255.1,19.696,19.0611,502.391,1287.68,22.3286,224.479,89.8548,
1310.92,17.1868,19.1033,163.158,228.147,-10.5428,234.464,0,
1258.14,19.6776,19.1329,174.979,2898.65,20.8525,225.024,31.2957,
1313.41,19.5217,19.0428,594.065,2604.94,19.816,234.908,106.251,
577.755,51.9493,20.2077,1447.99,0,9.50696,103.334,258.979,
1306.79,20.4057,18.8205,-1876.64,317.328,-2.88547,233.725,-0,
1219.11,19.6203,20.1576,619.119,1352.18,20.686,218.044,110.732,
1248.97,18.7214,19.6809,556.949,3245.32,20.675,223.384,99.6126,
1300.79,16.9632,19.7514,568.45,2033.29,19.4523,232.652,101.67,
1281.59,15.753,19.3243,576.374,5820.34,21.26,229.217,103.087,
1302.92,19.0925,18.0385,114.272,167.993,2.55686,233.032,20.438,
1224.77,20.4208,19.6667,128.315,5619.05,24.5449,219.055,22.9497,
1257.78,20.5302,19.1952,90.2912,3106.79,24.5393,224.959,16.149,
1131.99,4.91139,4.82125,826.224,42.5555,20.1711,202.461,147.774,
1258.59,20.7686,17.9599,79.1792,132.801,13.3346,225.105,14.1615,
1200.26,5.98875,4.18677,848.151,42.6556,20.1272,214.671,151.695,
1316.91,19.4541,18.6032,93.1427,1883.77,27.9404,235.536,16.659,
1272.5,21.9244,18.8818,56.996,228.045,0.669551,227.591,10.194,
1220.72,20.2568,18.9027,595.012,827.163,20.394,218.33,106.42,
1278.93,18.7085,18.644,631.649,2692.17,19.7425,228.742,112.973,
1371.17,15.6901,14.9347,186.965,102.895,17.0425,245.239,33.4395,
18347.2,-186.863,23.4995,-416.059,107.567,105.777,3281.46,-74.4139,
1299.83,18.0098,18.5949,581.029,1452.76,20.128,232.48,103.919,
1291.61,18.3921,16.7096,137.026,112.836,16.8586,231.01,24.5076,
1272.6,19.0143,18.9451,783.72,8343.93,9.3298,227.609,140.172,
1327.67,17.8097,18.7837,401.975,1143.64,19.6003,237.46,71.8949,
1247.75,17.6359,20.3293,828.622,428.56,7.61258,223.164,148.203,
1399.81,-4.08192,29.3006,-69.0342,203.024,91.011,250.362,-12.3471,
1283,13.0788,22.7333,712.425,182.793,9.91162,229.471,127.42,
1325.65,19.9626,18.7096,554.241,2134.65,21.1267,237.098,99.1283,
1343.56,7.68725,23.1711,809.772,297.794,6.98165,240.302,144.831,
1344.83,14.337,12.6619,302.649,82.5147,22.639,240.529,54.13,
1348.87,17.5338,15.3129,199.559,102.629,15.572,241.25,35.692,
1334.79,19.948,17.1583,95.5284,142.993,11.65,238.732,17.0857,
520.868,61.6817,20.5016,1503.75,2.50776,10.1939,93.1594,268.952,
1212.28,19.5721,19.7414,508.637,2134.8,21.6746,216.821,90.9719,
1332.05,17.8031,16.008,172.929,102.684,18.5989,238.243,30.9291,
1230.85,21.2822,19.4495,252.24,3408.42,21.6774,220.142,45.1142,
1236.79,18.8342,20.188,572.151,2923.63,20.3651,221.205,102.332,
1307.83,17.8423,19.3801,-646.403,808.393,-2.33128,233.911,-0,
1361.93,14.2104,12.9245,284.575,87.5352,20.8527,243.587,50.8974,
1387.19,14.5941,16.6416,133.465,117.798,16.4826,248.105,23.8708,
1518.43,-69.7696,68.0849,-487.603,102.727,94.203,271.577,-87.2099,
11560.6,-174.633,24.9863,-234.111,172.815,111.377,2067.66,-41.8716,
530.851,62.4539,20.3275,1449.85,7.49562,9.21349,94.9449,259.312,
1371.33,4.79203,23.0079,639.102,243.2,11.4631,245.267,114.306,
1256.26,20.0357,19.3327,542.63,4652.18,21.5492,224.688,97.0516,
1337.88,15.2138,15.61,200.355,107.613,17.9904,239.286,35.8344,
1425.7,10.1764,9.93636,468.015,67.4971,20.5632,254.992,83.7064,
1265.2,18.3648,20.117,190.383,1647.78,20.1651,226.287,34.0509,
1263.91,16.5714,19.7823,497.703,1444.02,21.9236,226.055,89.0162,
1235.76,17.6258,19.3184,577.114,3819.02,20.3611,221.022,103.219,
621.267,50.5573,19.8556,1401.45,0,9.10625,111.116,250.655,
1173.74,46.1571,19.9968,1254.12,0,8.8793,209.929,224.305,
1354.26,16.1465,13.9938,250.974,87.7773,19.8608,242.215,44.8877,
1255.29,20.0525,18.8169,70.9515,1573.8,28.4754,224.514,12.69,
566.461,18.7907,21.3572,-24463.3,0,-1.28358,101.314,-0,
613.283,17.8135,19.1024,73.2299,167.849,2.36761,109.688,13.0975,
1320.48,16.1776,16.5858,162.274,122.612,15.6781,236.174,29.0234,
1257.34,15.8179,20.0881,814.312,483.747,7.49789,224.88,145.643,
1250.07,19.5389,19.2639,-16.0093,303.578,-0.673324,223.58,-0,
779.096,103.202,17.0973,1509.87,7.49583,14.9049,139.345,270.047,
1252.11,18.6449,19.6918,536.878,7779.51,19.8969,223.945,96.0229,
2347.89,30.0932,35.4839,-1049.3,0,55.215,419.929,-187.672,
1294.33,18.1527,17.2663,141.683,117.576,14.3201,231.496,25.3405,
1314.98,17.0282,17.6693,108.812,127.953,14.9139,235.189,19.4614,
1237.28,18.7286,20.3821,172.308,238.46,-9.58151,221.292,0,
1305.97,14.7732,20.095,-346.647,272.609,-0.463422,233.578,-0,
498.878,61.67,20.3055,1522.11,0,10.8193,89.2264,272.235,
1225.11,19.6736,19.6783,880.184,4790.26,5.87775,219.117,157.425,
1218.88,19.904,20.063,-431091,257.894,-2.81665,218.002,-0,
1283.05,18.8671,17.561,109.8,112.602,15.0403,229.479,19.6381,
1316.44,18.4195,16.2465,161.364,117.839,15.2479,235.452,28.8606,
1387.23,8.5302,9.23386,508.228,67.5486,20.2582,248.112,90.8987,
1343.96,18.4211,17.4807,114.871,147.82,8.5761,240.372,20.5452,
582.031,55.2448,20.81,1378.03,2.50193,9.15435,104.099,246.467,
1224.39,19.6032,19.6443,596.535,2589.35,21.255,218.987,106.693,
1284.93,16.1621,19.9895,155.848,5588.36,9.02337,229.816,27.8741,
1339.02,17.4966,19.1802,565.044,752.366,19.7669,239.49,101.06,
1257.71,21.892,19.0365,384.786,1223.55,26.7219,224.947,68.8206,
1230.21,13.9206,21.3905,853.315,398.299,7.7506,220.028,152.619,
1323.02,15.7149,14.6183,219.997,97.5446,18.5168,236.627,39.3474,
1223.57,18.9862,19.6619,368.19,1637.64,20.2024,218.841,65.8523,
1287.44,19.9167,17.0226,118.305,122.494,16.3673,230.264,21.1593,
1253.63,8.58074,23.8514,734.614,262.444,10.1649,224.217,131.389,
1346.54,16.4586,18.0957,566.183,2278.49,20.6445,240.834,101.264,
1277.83,21.4568,19.0304,540.009,1338.38,21.059,228.546,96.5828,
1311.51,18.9777,17.9491,85.9639,193.038,2.25606,234.569,15.375,
1321.73,17.8247,19.3422,91.3782,2212.55,7.06549,236.396,16.3434,
1473.18,9.34131,7.59625,596.114,62.6745,20.4253,263.484,106.618,
1292.37,17.4888,19.826,468.916,2869.72,22.6588,231.145,83.8675,
1197.42,18.0029,19.2255,48.6163,187.757,5.77569,214.164,8.69522,
1294.86,19.2229,19.4139,506.435,5253.24,22.2349,231.591,90.578,
1311.01,18.7132,18.8287,297.438,7894.66,22.9255,234.48,53.198,
1303.68,15.3309,19.403,467.48,2174.56,21.092,233.168,83.6108,
1282.72,18.0384,19.8585,781.303,398.024,7.97136,229.421,139.739,
1337.15,16.4147,18.5666,603.795,4269.03,19.1083,239.154,107.991,
1372.95,12.2854,11.8879,356.175,77.8036,19.4935,245.557,63.7034,
586.983,54.2372,20.3708,1379,0,9.8234,104.984,246.64,
1274.56,18.6466,18.7228,564.709,6821.83,19.5734,227.96,101.001,
1371.18,7.03688,22.4067,793.222,352.631,8.44138,245.241,141.871,
1316.53,19.0319,17.5578,133.042,132.526,11.0416,235.466,23.7951,
1205.42,21.3115,19.6157,399.311,3854.34,26.1467,215.594,71.4185,
1509.54,26.2419,16.944,385.243,97.4762,15.9128,269.987,68.9024,
1307.99,17.2401,19.4452,925.951,4675.41,5.8386,233.94,165.61,
