Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
2187.15,10.6366,8.96017,812.336,67.5127,19.8825,391.181,145.29,
2107.73,19.4563,16.9163,197.524,127.832,13.2332,376.977,35.328,
1889.03,9.14316,8.15908,759.78,62.5318,20.2407,337.861,135.89,
1571.18,31.9252,20.5762,871.313,253.341,-32.5665,281.011,0,
646.804,68.5367,19.6348,2533.29,0,11.9283,115.684,453.09,
2001.36,21.1442,18.7347,14415,228.055,-41.6414,357.951,0,
2055.63,18.8232,18.2911,217.646,5417.33,32.1793,367.658,38.9269,
2050.91,18.5512,16.9782,763.299,127.437,16.3463,366.814,136.519,
2059.94,20.071,17.7105,582.65,1923.34,19.9956,368.428,104.209,
2083.18,17.6378,15.2513,313.228,112.74,15.1571,372.585,56.0222,
2033.1,18.7918,18.6092,2101.45,278.387,-80.5921,363.629,0,
2016.56,20.1395,18.9242,488.24,1354.11,22.0602,360.67,87.3237,
1959.96,21.5079,19.1755,264.8,1968.86,32.5201,350.548,47.3605,
1916.64,21.2292,18.8893,603.113,1969.06,19.964,342.798,107.869,
1990.13,19.7467,18.9167,563.742,5489.4,19.9696,355.943,100.828,
4142.35,-74.6415,35.7883,-279.156,178.007,95.0297,740.876,-49.9283,
2022.5,20.2134,19.1109,615.909,834.244,18.8462,361.733,110.158,
2035.17,20.868,18.2245,476.674,223.203,-62.1087,363.999,0,
1891.85,10.5584,22.818,-28.5116,438.397,117.322,338.365,-5.09942,
2008.24,19.0718,18.4754,549.961,15532.2,21.6089,359.181,98.3629,
922.2,56.6037,20.0848,2242.44,0,9.45952,164.939,401.069,
1763.3,7.31501,6.62863,888.119,52.6985,21.0979,315.374,158.844,
15549.5,-163.778,26.4035,-372.71,177.653,109.43,2781.09,-66.6608,
2087.58,19.15,18.1394,578.043,1482.69,20.3138,373.373,103.385,
789.882,59.1965,20.8821,2493.02,0,10.2852,141.274,445.887,
43379.7,-198.376,18.8136,-484.743,157.58,111.162,7758.65,-86.6983,
2049.22,18.9663,18.6659,591.302,3379.85,20.2197,366.511,105.757,
800,0,1,400,0,1,143.083,71.5417,
2153.94,16.2854,15.2341,232.632,117.684,17.7878,385.241,41.6073,
2006.02,21.9382,18.2201,111.61,172.599,7.732,358.786,19.9619,
13114.8,-172.961,33.0386,-545.044,137.677,110.659,2345.64,-97.4833,
2310.71,12.5257,11.1944,619.305,82.4727,18.934,413.28,110.765,
1970.26,18.3075,20.0745,-70144.8,207.598,-35.8916,352.388,-0,
2014.42,20.9353,18.9787,-608641,178.175,-27339.2,360.288,-0,
1958.33,22.778,18.4461,543.586,1980.09,20.9096,350.255,97.2226,
2071,19.266,18.4391,556.762,2774.71,20.9651,370.407,99.5793,
2056.48,19.5332,18.3914,902,1532.85,5.82487,367.81,161.327,
1997.01,19.9342,19.0333,562.415,612.56,17.8081,357.174,100.59,
2001.11,19.5261,18.4713,568.224,788.003,19.4568,357.907,101.629,
14849.3,-167.038,28.9524,-465.916,152.524,108.769,2655.87,-83.331,
1955.75,20.7695,19.1554,578.538,8704.17,20.7925,349.794,103.474,
2053.34,21.0865,17.955,593.71,1974.26,20.2982,367.248,106.188,
1990.42,19.7974,18.9076,145.302,3386.72,27.3471,355.995,25.9879,
1972.34,20.775,18.924,591.983,1524.01,20.8705,352.762,105.879,
2139.71,19.0264,16.0882,216.803,132.794,12.4381,382.696,38.776,
2012.3,17.0767,19.3805,588.286,1557.65,19.4761,359.908,105.217,
1894.48,20.0807,19.3817,440.009,3317.82,24.6572,338.835,78.6975,
1992.44,21.6663,19.1895,448.742,1894.21,23.0004,356.357,80.2594,
2065.73,18.4907,17.6006,135.782,152.634,11.9862,369.464,24.2852,
1998.36,20.8686,18.8206,568.339,5455.78,20.8,357.415,101.65,
1959.94,20.0066,19.0678,493.73,2282.36,-3.6929,350.544,0,
2160.05,18.0988,15.8159,250.854,122.525,14.5513,386.333,44.8663,
1951.21,20.6039,19.1828,548.282,1019.33,19.7598,348.981,98.0625,
2289.69,8.80687,8.05077,866.804,62.4564,20.16,409.521,155.032,
2047.6,18.6661,18.6563,-753392,1127.19,-378.245,366.222,-0,
2016.93,20.7761,18.5583,256.645,2487.98,21.4445,360.737,45.902,
2061.28,17.6556,19.2962,573.358,4107.17,21.2193,368.668,102.548,
1955.65,20.2903,19.6634,842.078,597.584,5.70326,349.777,150.609,
8135.95,-126.433,31.979,-344.078,172.901,104.567,1455.15,-61.5398,
15868.4,-151.11,26.1705,-449.694,137.555,107.272,2838.14,-80.4296,
2090.34,20.6367,18.4178,344.396,16133.6,28.655,373.866,61.5967,
2084.71,19.0258,18.0666,839.894,222.75,-100.765,372.859,0,
1989.51,17.7136,15.9513,253.089,122.752,13.3042,355.832,45.266,
2041.81,18.2611,18.75,136.113,3699.95,19.0942,365.187,24.3444,
2306.87,14.3842,12.7179,461.682,92.7966,17.6076,412.594,82.5737,
2021.29,19.6176,18.0111,226.643,11429.1,21.0774,361.515,40.5361,
754.685,62.0917,19.6292,2545.37,0,10.2618,134.979,455.25,
744.412,60.8001,21.0665,2385.43,0,10.7474,133.141,426.644,
1980.71,19.5163,18.9367,497.821,5334.34,23.4161,354.258,89.0374,
909.305,53.943,19.9644,2324.61,0,9.42397,162.633,415.767,
19624.6,-166.258,24.3581,-429.54,152.847,108.686,3509.94,-76.8249,
1040.42,48.3045,20.1142,2037.2,0,8.99496,186.083,364.361,
2098.42,18.3802,18.2116,109.097,202.997,0.0247792,375.311,19.5124,
2016.48,21.5301,18.2464,340.52,208.328,-42.4992,360.656,0,
2031.18,16.0112,21.2565,252.182,347.39,7.28605,363.284,45.1038,
2080.91,19.9967,18.5905,244.018,1013.38,22.0403,372.18,43.6436,
1997,12.6261,23.1752,756.637,303.382,9.36085,357.172,135.328,
2042.71,17.4335,18.8746,179.65,822.51,14.819,365.347,32.1312,
2078.44,19.9312,18.3506,372.881,3502.35,26.6586,371.737,66.6914,
1998.65,14.591,22.5944,831.416,337.561,6.27446,357.466,148.702,
1970.38,21.666,18.8904,682.873,543.701,11.8287,352.411,122.135,
818.071,3.98913,5.97901,445.859,47.4672,21.1565,146.315,79.7437,
1982.22,19.4154,18.9975,706.385,527.948,11.2107,354.529,126.34,
1709.58,18.1904,17.9536,120.571,152.606,8.58563,305.765,21.5646,
2046.29,19.7057,18.6864,647.864,1922.32,19.0572,365.988,115.873,
4302.75,-72.1665,34.3907,-264.649,177.431,97.3965,769.564,-47.3336,
2021.67,19.138,18.9074,544.76,3538.6,21.324,361.584,97.4326,
2017.92,19.8193,18.4111,111522,203.075,-1712.63,360.913,0,
7741.55,-137.742,35.7927,-389.012,178.086,105.792,1384.61,-69.5764,
1940.94,17.0275,21.9327,731.184,212.744,10.1518,347.146,130.775,
1460.93,20.5131,18.4357,2012.8,262.761,-24.0148,261.294,0,
2291.09,10.8521,8.91306,811.349,67.5809,19.7359,409.77,145.113,
2013.2,18.5022,19.6464,524.56,4604.98,21.8175,360.069,93.8197,
2081.33,18.0413,18.3118,519.691,692.125,15.6174,372.254,92.9489,
2026.66,19.4124,18.7429,-504324,247.421,-633.779,362.477,-0,
2049.47,18.5006,18.4232,582.869,883.407,19.6744,366.556,104.249,
767.853,62.568,20.2945,2456.46,2.50427,9.93069,137.334,439.348,
8522.42,-59.1997,68.4226,-4877.97,2.50583,84.0078,1524.27,-872.446,
2025.14,18.5881,18.9404,609.855,3852.46,20.3162,362.205,109.075,
2042.58,18.7966,18.7871,350.448,2732.01,25.7735,365.325,62.6792,
2038.54,21.753,18.5315,285.853,2494.06,21.5358,364.602,51.1261,
1314.56,26.8612,23.3764,3686.63,252.382,-15.7762,235.114,0,
2038.69,19.4594,18.934,615.868,5148.21,20.0897,364.628,110.151,
2034.48,18.4689,15.9158,265.136,117.686,14.8971,363.875,47.4206,
2062.53,19.0891,18.8535,548.124,1327.66,20.2789,368.892,98.0343,
909.806,53.2934,21.0531,2258.5,0,9.58933,162.723,403.943,
2015.46,20.6649,18.7847,580.261,1453.59,19.8598,360.473,103.782,
1989.95,20.8224,18.5482,591.076,1473.5,21.4206,355.911,105.716,
2030.37,20.1491,18.5797,566.171,2695.28,21.5274,363.14,101.262,
2019.19,19.9243,18.9516,46236.7,228.311,-311.711,361.141,0,
821.896,56.2632,21.0689,2459.91,0,10.0127,147,439.965,
-1384.39,1.86343,-1.62751,967.185,92.6831,25.3195,-0,172.985,
2125.28,19.3626,17.9995,313.453,2293.47,27.3344,380.115,56.0623,
174.08,-1.27833,-14.8483,28.3561,122.85,2.5037,0,5.07161,
905.857,54.6225,20.2814,2314.8,0,9.76303,162.016,414.011,
840.312,57.6148,20.6799,2415.88,0,10.2232,150.293,432.09,
775.181,59.4733,20.5461,2364.62,0,10.3825,138.644,422.922,
1998.62,22.1909,18.7045,531.439,3513.73,21.6196,357.461,95.0502,
2118.13,19.4461,16.1629,193.174,132.377,13.2075,378.836,34.5499,
884.728,53.4772,20.0971,2308.6,0,9.34955,158.237,412.903,
2084.87,19.8304,16.4028,212.544,142.615,10.7706,372.887,38.0145,
2027.79,19.6767,17.27,175.286,147.684,10.158,362.68,31.3506,
2085.73,18.4594,18.8493,380.028,3248.7,21.7563,373.042,67.9695,
1388.42,19.524,18.9759,509.779,4467.4,6.87749,248.325,91.1762,
5543.33,-171.374,4.66052,-144486,486.963,-0.107734,991.447,-0,
2080.73,19.2338,18.2188,8.39272,217.832,-12.7168,372.147,0,
2010.24,19.3398,18.8468,524.768,3352.8,21.4648,359.54,93.857,
2017.35,19.4902,18.8566,521.205,3443.49,22.4954,360.811,93.2196,
2002.72,20.391,18.6293,430.886,2120.05,6.10186,358.195,77.0658,
800,0,1,400,0,1,143.083,71.5417,
2005.18,20.4764,18.7978,541.566,3048.96,22.2037,358.635,96.8613,
3277.18,-29.223,24.2247,-80.0651,302.748,76.4228,586.138,-14.32,
2059.66,18.3409,18.3282,624.862,7359.06,19.0969,368.379,111.759,
2166.92,13.2261,12.1007,506.541,82.4759,19.6399,387.563,90.597,
2029.78,20.1857,19.0366,542.104,979.489,20.8889,363.034,96.9575,
2065.38,17.6093,18.289,137.957,167.902,8.26537,369.402,24.6743,
1969.43,20.1037,18.6428,612.695,603.019,17.3169,352.241,109.583,
814.992,60.3417,20.3892,2223.61,2.50354,9.99115,145.765,397.702,
2036.87,20.5261,18.4669,22.4473,1374.61,33.402,364.303,4.01479,
1972.97,15.2621,21.6313,752.56,367.481,8.7219,352.874,134.598,
1955.76,20.5189,18.7561,567.969,1127.57,20.6914,349.796,101.584,
2026.94,19.556,18.827,254.045,1617.44,19.1727,362.526,45.437,
1066.08,18.1862,19.2739,903.042,643.435,6.0212,190.673,161.513,
1991.17,15.6098,21.9853,738.497,293.267,8.73057,356.129,132.083,
2137.21,7.538,6.1647,1089.36,52.4887,19.7275,382.249,194.837,
2017.03,19.5043,18.6674,459.32,327.896,-0.560298,360.754,0,
2006.38,20.0075,18.7399,2.75528,592.73,0.031267,358.85,0.492793,
1910.76,18.3024,19.2109,17284.4,6207.04,-9.74247,341.747,0,
380.858,2654.42,0.86942,551.216,2602.39,21.3763,68.118,98.5874,
1937.39,20.3519,19.2184,605.023,958.412,17.6293,346.51,108.211,
1403.97,20.2465,18.3468,87.1556,147.795,14.3946,251.105,15.5881,
1962.97,21.7158,19.2712,-551698,208.032,-29.38,351.086,-0,
2128.19,17.382,14.3304,407.997,97.6055,17.0568,380.636,72.9719,
2007.1,20.9207,17.7016,316.909,929.127,19.2054,358.978,56.6805,
2083.92,19.5042,18.2007,579.784,1309.45,19.101,372.717,103.697,
2204.53,7.91817,7.14553,948.903,57.557,21.2485,394.29,169.715,
2049.3,21.7784,18.3654,488.299,8732.29,23.6707,366.526,87.3342,
2011.47,20.9449,18.9352,-588002,393.76,-15.3346,359.761,-0,
2103.35,17.8472,18.3392,12993.9,237.652,-44.1558,376.192,0,
949.071,51.3048,20.3823,2323.52,0,9.16693,169.745,415.571,
1992.15,12.7033,23.3611,-1.14259e+06,337.506,-203.245,356.304,-0,
2028.95,20.0071,16.6938,211.78,137.397,11.23,362.886,37.8778,
2020.65,18.8454,18.7773,177.918,2718.23,22.5321,361.402,31.8213,
1288.37,17.8255,19.1561,534.892,14522.1,21.5048,230.431,95.6677,
1996,19.361,19.054,534.298,1088.64,21.4672,356.993,95.5614,
2095.16,18.2495,18.1972,631.185,2244.75,20.9685,374.728,112.89,
2019.15,21.2389,18.7453,-560773,318.015,-19249.3,361.133,-0,
1938.35,21.1334,18.4508,375.395,3312.84,26.7799,346.683,67.141,
1981.87,20.9,18.8425,-791427,10134.1,-2127.86,354.465,-0,
2150.22,15.4158,13.4588,402.192,92.7419,19.3802,384.576,71.9338,
2000.29,21.3822,18.1276,553.789,2009.68,20.8522,357.76,99.0475,
2033.04,20.2019,18.1229,-621261,317.68,-5714.83,363.617,-0,
2010.7,19.5709,16.7459,206.147,137.762,11.3832,359.621,36.8702,
419.618,9.09708,16.966,52.8719,87.5304,27.4838,75.0504,9.45636,
1963.3,21.1949,18.6029,867.325,1032.98,5.8229,351.144,155.125,
2060.37,21.6434,18.3526,529.433,5968.28,21.9624,368.505,94.6913,
1975.58,20.2553,18.6278,555.229,2047.04,20.7951,353.341,99.305,
14535.9,-128.504,22.5707,-279.819,187.808,104.43,2599.81,-50.0468,
2012.03,19.9868,18.751,600.918,4160.64,19.4176,359.859,107.477,
2097.86,19.6248,18.338,306.654,2919.8,21.231,375.212,54.8463,
603.9,70.2651,19.9819,1938.98,7.51348,10.018,108.01,346.794,
2053.86,18.8155,18.8652,438.753,10295.2,23.2197,367.342,78.4727,
2037.47,19.9472,19.0882,535.291,9178.2,21.5981,364.411,95.739,
7433.53,-105.447,28.7238,-252.466,188.232,105.127,1329.52,-45.1545,
933.839,58.1869,20.2694,2357.69,2.50364,9.58568,167.021,421.682,
1994.12,19.0614,18.9051,583.749,1873.43,20.515,356.657,104.406,
905.631,55.5091,20.0718,2229.48,0,9.71285,161.976,398.752,
2009.39,21.4264,18.2334,568.279,1239.8,19.356,359.387,101.639,
749.206,67.8225,20.5132,2358.93,7.50531,9.86629,133.999,421.904,
2003.36,21.8114,18.6509,567.049,2574.03,20.7212,358.31,101.419,
2023.27,20.1198,18.6988,353.808,1074.34,26.4692,361.871,63.28,
13553.7,-169.792,32.0839,-547.254,137.952,108.673,2424.13,-97.8786,
2098.33,20.3638,17.5733,552.155,7493.13,20.8054,375.294,98.7552,
2038.29,19.9537,18.5526,587.628,2771.92,20.2405,364.556,105.1,
2062.35,19.4138,18.0665,454.701,1668.05,6.41624,368.859,81.3253,
1051.78,18.4877,19.5834,831.656,2473.2,8.5703,188.115,148.745,
2046.27,19.98,18.8819,618.884,7470.08,19.3656,365.984,110.69,
1925.98,16.9122,22.6626,702.448,303.283,10.2693,344.47,125.636,
2021.05,20.6903,18.6091,573.785,1358.22,19.9115,361.473,102.624,
2091.45,18.7283,18.2069,613.572,1468.76,19.5759,374.065,109.74,
528.997,81.1256,20.9226,2259.25,12.5303,12.0781,94.6134,404.076,
2052.65,19.967,17.565,149.254,162.72,8.87047,367.126,26.6947,
1950.34,13.7998,23.1208,754.682,297.484,8.37624,348.826,134.978,
2060.96,18.0233,18.6775,551.282,1262.5,20.8408,368.612,98.5991,
2055.73,19.6977,15.9398,222.527,132.823,14.8179,367.676,39.7998,
2010.26,21.8585,18.3363,521.344,5380.89,21.2691,359.543,93.2446,
1981.31,12.7444,22.9181,835.809,277.316,6.83219,354.365,149.488,
865.88,56.0905,20.2191,2375.82,0,9.60816,154.866,424.926,
2055.38,12.1949,10.3942,692.35,67.7097,20.698,367.613,123.83,
2022.99,21.6228,17.5073,209.139,177.47,2.99269,361.82,37.4053,
19261.2,-164.726,24.4213,-408.04,162.779,109.913,3444.94,-72.9797,
22622.3,-167.844,22.8196,-424.833,152.938,110.216,4046.08,-75.9832,
245.337,4.05946,19.9581,28,122.823,7.4047,43.8795,5.00792,
810.442,56.2663,21.1747,2492.1,0,10.1514,144.951,445.722,
2045.93,19.3002,18.6622,524.219,1928.58,21.3968,365.922,93.7588,
2035.18,19.4409,18.4884,530.943,1014.27,21.2349,364.001,94.9614,
2048.56,22.3801,18.6921,341.057,793.71,25.0738,366.393,60.9994,
2083.55,18.6521,18.4533,456.204,10160,21.1336,372.651,81.594,
2133.41,18.0793,15.9063,214.853,122.779,16.7731,381.569,38.4274,
1983.31,19.4399,18.7513,551.335,1494.69,21.0331,354.723,98.6086,
2090.22,19.6447,18.071,532.771,2179.16,19.086,373.845,95.2884,
2925.41,-35.5946,33.9237,-187.514,192.634,94.9005,523.221,-33.5377,
2012.46,20.1648,18.6791,537.056,5833.96,21.163,359.937,96.0546,
