Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
3546.84,20.1626,18.1124,568.627,2457.71,20.9765,634.367,101.701,
3538.47,20.6361,17.9179,579.957,4272.98,20.2046,632.871,103.728,
3705.03,18.3195,14.8298,596.975,112.741,14.9552,662.66,106.771,
1529.99,55.5461,19.8156,4229.87,0,9.21215,273.646,756.53,
3518.31,20.8069,17.5528,179.012,177.644,7.94879,629.265,32.0171,
3199.85,20.3261,18.3066,546.916,2174.45,20.154,572.306,97.8183,
1473.13,60.3887,19.5561,4433.03,0,9.82235,263.475,792.865,
3504.06,20.1963,18.634,484.394,4590.06,22.9578,626.716,86.636,
3588.13,19.9518,18.092,554.064,2466.81,21.0167,641.752,99.0967,
3501.86,19.4149,15.7147,414.75,132.537,13.5945,626.322,74.1797,
3493.36,20.8162,18.4037,209.826,2972.03,20.5816,624.802,37.5283,
3577.18,19.7699,17.2075,229.819,168.032,8.44246,639.794,41.1042,
3510.65,20.5744,18.1872,628.025,2103.2,19.7186,627.895,112.325,
3580.02,19.0301,18.6472,774.863,488.123,7.97632,640.302,138.588,
3500.51,21.4616,17.8162,418.447,1554.12,23.5948,626.08,74.8411,
1185.52,66.4348,20.7669,4594.87,0,11.0048,212.035,821.812,
3579.29,20.6558,18.0268,261.874,882.01,9.8961,640.171,46.8372,
1656.26,53.8805,19.2638,4277.33,0,8.83783,296.229,765.019,
1573.66,56.2029,18.8323,4382.32,0,9.06714,281.456,783.797,
1525.93,55.7056,19.3695,4354.52,0,9.20544,272.918,778.824,
1605.86,56.4585,18.9719,4378.52,0,9.24865,287.215,783.117,
3702.46,17.1254,13.6002,642.994,97.4785,17.8403,662.201,115.002,
3321.06,16.1416,21.8784,808.338,332.86,6.6523,593.985,144.575,
1502.58,58.4552,19.204,4357.68,0,9.45955,268.743,779.39,
1777.64,21.2905,18.779,10085.6,237.356,-6.67748,317.938,0,
3473.85,21.37,17.8827,554.01,1057.94,19.8422,621.312,99.0871,
3446.88,21.3745,18.1615,488.123,7331.85,22.0121,616.489,87.3027,
3486.91,19.5367,18.6169,602.433,4789.59,20.1634,623.649,107.748,
3575.77,19.6195,15.7412,393.697,127.534,14.5026,639.541,70.4144,
3410.31,16.7932,21.5398,715.949,392.976,8.8379,609.948,128.05,
3532.18,19.6316,17.1556,239.283,157.454,9.58272,631.745,42.7967,
2738.48,19.8925,18.6686,4859.89,2.50144,-124.184,489.789,0,
3448.55,20.7591,18.3327,476.3,7822.55,23.3327,616.788,85.1882,
980.934,96.995,16.4239,2642.21,0,15.1957,175.444,472.571,
3449.53,21.9416,17.9647,571.149,2273.38,21.1932,616.963,102.152,
3552.2,22.2166,17.3643,560.004,1373.86,21.3036,635.325,100.159,
3512.75,21.2922,18.0824,271.884,2258.49,19.6573,628.27,48.6276,
3545.49,21.0967,17.6577,122.672,227.469,1.49871,634.126,21.9403,
3481.31,21.5883,17.9323,740.894,568.517,9.17818,622.646,132.512,
3491.77,21.2822,18.1669,505.261,2952.3,23.1992,624.518,90.3681,
840.462,22.0044,19.2511,138.387,13445.2,20.5865,150.32,24.7511,
3560.62,20.6071,17.3125,162.682,223.186,2.41778,636.831,29.0963,
3560.78,20.4156,17.9627,503.57,2912.15,23.4178,636.86,90.0656,
3108.51,19.541,18.4805,668.169,1122.59,13.6659,555.97,119.505,
3509.59,20.2586,18.0385,102.025,1132.46,18.7861,627.705,18.2476,
3523.09,21.0808,17.7373,14430.3,273.075,-3167.6,630.119,0,
1657.12,56.3455,18.5988,4390.03,0,9.01381,296.384,785.175,
1542.27,57.5128,19.3824,4293.54,0,9.22315,275.841,767.918,
3436.47,20.454,18.5233,255.733,3453.57,19.8477,614.627,45.7389,
3487.61,20.745,17.4903,192.461,197.581,6.58869,623.774,34.4224,
3594.41,20.4247,16.7825,309.236,157.522,10.2508,642.875,55.3082,
3454.47,19.7383,19.7482,264.175,323.157,8.13937,617.847,47.2489,
1557.57,55.8885,19.8428,4196.1,0,9.2311,278.578,750.491,
1623.73,54.1219,19.5122,4292.67,0,8.92002,290.411,767.761,
3532.61,20.3726,16.9642,233.267,172.844,8.89589,631.821,41.7207,
3604.22,19.6582,16.6502,244.519,157.601,10.0951,644.631,43.7332,
3605.15,19.2449,18.1444,406.064,2944.69,22.7922,644.797,72.6263,
2336.14,20.9457,18.8538,361.164,968.093,25.9655,417.829,64.5957,
3566.07,20.0465,17.8463,272.996,4862.4,24.1029,637.806,48.8265,
3715.19,19.6047,14.7386,535.291,117.757,13.6462,664.477,95.739,
2878.23,20.4603,18.8031,-752.149,4955.93,-27.8139,514.783,-0,
3686.49,17.9131,15.0862,526.244,117.721,15.7843,659.344,94.1209,
3596.67,13.3331,21.5172,-22.9405,488.217,143.97,643.279,-4.103,
196.16,-7.10444,24.6118,556.758,2636.82,20.3294,35.084,99.5784,
3575.59,20.4852,17.2031,240.467,178.108,6.53198,639.51,43.0085,
2146.36,22.0175,18.802,427.239,2964.93,24.5977,383.886,76.4134,
2192.18,19.6892,18.2107,555.729,5145.82,21.7062,392.081,99.3945,
3556.37,20.4822,17.8656,586.893,4538.03,19.1355,636.072,104.968,
3858.86,15.3866,12.7728,780.808,92.6861,18.0909,690.173,139.651,
3504.84,21.3509,17.8579,158.904,3778.41,24.0587,626.855,28.4206,
3556.7,21.7771,18.0318,77.6645,2650.38,26.5708,636.131,13.8906,
3601.81,20.4487,17.5291,568.685,2172.16,21.0768,644.198,101.712,
1675.76,53.2346,19.3627,4095.47,0,8.88902,299.717,732.492,
1632.1,54.3552,19.4494,4251.07,0,8.97902,291.908,760.322,
3493.68,20.1214,18.4373,617.281,598.607,13.5095,624.858,110.403,
3510.35,21.6425,17.7166,508.7,1679.61,21.0989,627.841,90.9831,
3518.94,19.8658,18.1772,533.948,4858.5,20.9254,629.378,95.4988,
1609.78,53.5883,19.9787,4004.48,0,9.18487,287.916,716.218,
3542.55,21.2055,17.4535,544.799,2019.07,20.0342,633.599,97.4396,
3496.99,21.7211,17.4142,543.949,882.081,19.4403,625.452,97.2875,
3487.01,22.4169,17.6645,601.763,5604.01,21.2319,623.667,107.628,
3526.52,21.3469,17.7096,153.171,2219.37,9.93019,630.733,27.3952,
3730.08,16.356,12.8541,738.576,92.5153,18.2349,667.141,132.097,
3522.53,20.389,18.2817,709.16,172.64,10.9871,630.019,126.836,
3559.84,20.6816,17.8707,545.17,1482.27,20.6863,636.691,97.5059,
3566.11,20.4562,18.0282,262.539,548.658,7.66234,637.814,46.9562,
3532.53,20.1785,17.6074,149.423,197.621,6.94178,631.807,26.7248,
3936.96,12.7077,10.7185,1063.42,77.546,19.1962,704.141,190.198,
3462.83,20.4503,18.2559,550.136,2927.05,21.1919,619.342,98.3941,
3446.71,20.4052,17.886,513.275,3333.35,21.7349,616.458,91.8013,
3386.36,21.5252,17.9954,866.72,2505.24,8.5246,605.664,155.017,
2453.9,19.432,16.6957,196.539,137.395,13.304,438.89,35.1519,
3605.09,20.2304,17.6869,189.325,2488.95,21.406,644.785,33.8616,
3574.26,20.1348,18.291,50.9899,3114.48,22.5141,639.272,9.11975,
3183.94,20.0774,18.1466,341.426,1897.25,28.5218,569.461,61.0654,
2580.71,21.8947,17.0761,922.185,5984.24,5.84885,461.57,164.937,
3507.67,17.7926,20.5474,751.725,232.41,10.1449,627.362,134.449,
445.067,61.403,20.798,1451.29,0,10.8653,79.602,259.569,
3878.39,12.3145,10.2724,1132.6,72.5281,19.3581,693.667,202.571,
3562.19,20.9318,17.4219,602.503,8899.4,20.9978,637.113,107.76,
5849.74,-45.7448,31.3492,-268.356,217.569,102.614,1046.25,-47.9967,
3545.59,21.2168,17.4602,553.482,1897.88,20.0154,634.144,98.9926,
3489.1,19.538,18.3774,502.824,1168.13,19.6815,624.039,89.9321,
3404.14,21.8075,18.402,424.467,2472.91,24.8779,608.845,75.9177,
3495.94,21.4375,17.8318,983.036,2.50006,-14.1864,625.263,0,
3547.99,21.1666,16.6345,253.028,172.379,7.61607,634.573,45.255,
48017.4,-88.0507,2.33114,314.298,332.669,8.56603,8588.11,56.2135,
3551.67,20.2859,17.4526,162.174,192.647,5.98372,635.231,29.0055,
1918.12,17.5547,15.9373,284.11,107.537,15.1981,343.063,50.8143,
3751.79,18.8833,15.1099,459.477,127.799,14.6652,671.024,82.1794,
1833.92,19.6564,18.4689,598.917,232.454,-19.6623,328.005,0,
1718.6,53.3802,19.411,4038.76,0,8.83553,307.379,722.349,
3565.12,21.9438,17.7681,-38.1401,353.21,-0.0427643,637.637,-0,
3702.79,19.4413,15.4502,598.591,137.634,12.3222,662.259,107.06,
3465.7,21.7382,17.6894,-75.2209,282.504,-0.492045,619.854,-0,
3150.16,20.8382,18.3339,37.5669,408.255,-0.107463,563.418,0,
2345.33,19.8245,17.5036,204.732,137.401,12.7054,419.471,36.6171,
-75706.1,-191.282,9.61443,4355.7,0,28.691,-13540.3,779.035,
1405.52,61.5856,19.0543,4496.53,0,9.80437,251.383,804.223,
1593.24,55.2434,18.733,4469.38,0,8.72698,284.958,799.367,
3493.94,21.0475,18.2491,574.525,1134.4,18.9722,624.906,102.756,
3605.56,19.7917,15.5134,383.68,132.531,13.427,644.869,68.6227,
3696.24,18.7912,14.9059,458.879,117.862,15.9238,661.088,82.0724,
1678.82,21.0468,19.5963,-472591,228.234,-0.80922,300.264,-0,
3485.46,20.3969,18.1863,560.79,863.667,17.2743,623.39,100.3,
3498.77,13.4076,22.4906,-27.1343,477.873,143.652,625.77,-4.85308,
3492.78,21.3232,17.8923,594.601,6990.25,20.3406,624.698,106.347,
401.482,18.296,21.6775,285.084,1562.71,21.8379,71.8067,50.9884,
3574.51,21.2943,17.3912,612.346,3636.9,20.407,639.316,109.521,
3932.08,10.5907,7.54988,1596.05,62.5652,18.7504,703.268,285.459,
3618.71,20.0931,17.2869,49.8192,282.453,0.0125437,647.222,8.91038,
2656.84,16.5006,14.2146,463.943,102.436,17.3717,475.187,82.9782,
3713.09,0.310613,26.075,-105.576,328.028,83.66,664.101,-18.8828,
3390.79,17.2158,21.4468,751.919,343.179,6.95262,606.457,134.484,
3576.91,21.3815,17.3995,204.366,4004.2,11.0285,639.746,36.5518,
3416.32,21.3974,18.5223,568.992,2030.18,21.22,611.023,101.767,
3439.89,16.6723,21.7212,693.082,307.492,8.08995,615.238,123.961,
2618.1,18.9751,18.1456,270.283,2529.86,20.6207,468.258,48.3412,
3489.03,20.0321,17.973,387.52,1890.09,25.8752,624.027,69.3096,
3801.53,16.768,14.6036,527.733,112.824,15.8626,679.92,94.3873,
3884.77,12.0491,10.1776,1242.81,72.6535,19.0674,694.808,222.282,
-261100,1102.88,6.92773,1110.7,142.694,25.6905,-46698.8,198.652,
3477.89,21.3724,17.8469,930.243,2313.59,5.8218,622.036,166.378,
3241.65,20.3874,18.3716,387.279,3322.95,8.32063,579.783,69.2665,
3506.48,21.0551,17.3611,600.762,7172.85,19.884,627.149,107.449,
3541.81,21.1048,18.253,194.84,2829.04,20.2252,633.467,34.848,
3588.66,21.3217,17.5029,398.738,6720.9,26.6356,641.847,71.3159,
1640.75,54.1048,19.572,4226.84,0,9.0397,293.455,755.988,
3515.49,20.6022,17.5728,401.565,2138.44,25.8856,628.761,71.8216,
2852.74,4.02589,1.08502,3064.87,27.4945,18.867,510.225,548.164,
3488.78,21.2424,17.9147,590.032,972.461,18.2245,623.982,105.53,
3647.31,19.421,16.8869,286.52,152.829,11.103,652.337,51.2453,
3509.43,18.1882,19.5567,767.45,447.471,7.83823,627.676,137.262,
3469.96,19.8666,18.2455,242.741,2134,18.9764,620.616,43.4152,
-1.0143e+06,1494.5,63.2871,4127.15,0,17.4893,-181412,738.158,
3465.89,20.4797,18.1799,500.351,3354.28,22.2971,619.888,89.4899,
214.985,13.4611,20.9378,587.29,2618.82,19.7306,38.451,105.039,
4550.41,-23.3637,29.4079,-172.714,282.376,91.2614,813.86,-30.8906,
7340.56,-203.713,33.4633,-274.684,152.402,108.316,1312.89,-49.1284,
3675.46,18.8551,15.8377,385.224,142.413,12.1266,657.372,68.8989,
3531.82,20.1877,17.2893,287.967,167.484,8.03756,631.681,51.504,
-870.135,80.6429,79.3034,3797.21,0,42.0108,-155.627,679.147,
1577.39,57.2319,18.7473,4345.56,0,9.10295,282.123,777.222,
3523.88,19.9177,17.7861,590.676,3189.32,19.3122,630.26,105.645,
1619.15,19.6666,18.235,322.752,152.626,11.0496,289.592,57.7256,
3641.8,9.1916,23.073,-55.124,403.665,102.036,651.351,-9.85915,
3454.68,18.0931,20.7021,318.697,348.056,6.47852,617.883,57.0002,
3547.59,21.7709,17.65,471.043,3851.83,22.7385,634.502,84.248,
3521.57,21.2811,17.9773,860.843,767.369,7.14336,629.847,153.965,
3727.24,19.2999,15.2088,456.511,122.483,15.2137,666.632,81.6489,
3493.49,17.0491,20.4991,387.184,312.499,8.00427,624.825,69.2495,
1422.5,59.8576,19.6006,4391.97,0,9.80844,254.42,785.522,
3483.58,21.9088,18.1977,166.706,212.98,2.15194,623.052,29.8161,
1273.54,58.6445,20.7943,3670.3,2.50665,9.48045,227.777,656.449,
3557.95,19.4653,18.1862,508.501,2882.24,21.8922,636.353,90.9475,
3565.22,20.3707,17.5733,364.939,2522.78,7.25699,637.655,65.2709,
3517.25,21.9869,17.7254,548.908,1193.07,20.1114,629.075,98.1745,
3485.69,20.3008,17.9748,590.342,1523.45,20.1352,623.43,105.585,
7907.85,-96.0645,49.0971,-1277.19,87.8015,98.0985,1414.35,-228.432,
3539.05,21.4884,17.73,542.478,1403.79,20.6628,632.974,97.0244,
3499.94,16.8543,21.4858,715.068,303.034,8.19342,625.98,127.893,
3617.97,20.9766,17.7144,583.292,9448.21,21.7099,647.09,104.324,
3558.8,20.3068,17.8198,548.646,1278.04,21.0615,636.507,98.1277,
3830.71,15.8597,12.7299,739.381,92.4639,18.7527,685.138,132.241,
3512.25,21.5436,17.5039,583.651,10684.4,19.9702,628.181,104.388,
1277.16,22.3603,19.7995,1085.55,52.587,28.2452,228.425,194.155,
3529.96,19.8584,18.0405,216.091,1812.11,21.3013,631.348,38.6488,
1660.95,53.4551,19.0346,4225.81,0,8.77777,297.068,755.803,
3424.82,21.4474,18.695,580.237,1103.27,18.994,612.544,103.778,
3492.18,21.0635,17.5982,182.292,11130,22.5073,624.59,32.6037,
3537.6,20.332,17.706,87.8588,5335.05,27.3203,632.714,15.7139,
10866.5,-85.2308,60.3592,-4493.27,0,84.8368,1943.51,-803.64,
800,0,1,400,0,1,143.083,71.5417,
3722.8,18.5539,15.6104,352.425,132.594,13.2079,665.839,63.0327,
2845.54,20.6792,17.7046,575.192,1024.2,19.625,508.937,102.876,
3771.19,19.0542,14.3575,521.769,112.701,15.7156,674.493,93.3206,
3589.23,19.2365,15.8874,421.011,127.454,13.3272,641.949,75.2996,
3477.09,22.6971,17.9443,187.301,182.968,6.74019,621.892,33.4996,
3435.39,17.4466,21.648,808.094,317.437,6.50068,614.434,144.531,
3712.36,17.9049,14.9689,472.502,117.758,15.6892,663.971,84.5089,
3517.01,20.5729,18.0691,552.161,1078.42,20.7402,629.032,98.7562,
3546.61,20.5605,17.7804,538.044,1439.29,21.2379,634.326,96.2315,
3563.85,21.2383,18.1776,592.776,1683.97,19.2161,637.409,106.021,
3503.31,21.3972,16.77,258.1,167.904,7.90116,626.582,46.1623,
3483.95,20.6571,18.1746,558.184,627.825,16.4467,623.119,99.8335,
1610.62,56.1049,19.2512,4489.15,0,8.99108,288.066,802.904,
3575.13,19.286,17.9515,590.119,617.499,6.89925,639.427,105.545,
3819.41,15.5092,12.39,848.24,87.6735,17.5357,683.117,151.711,
3483.93,21.1548,16.8461,254.521,157.488,9.87963,623.116,45.5222,
3472.98,22.2755,18.1732,224.514,9810.03,6.89831,621.157,40.1552,
2237.66,21.3195,18.1085,299.372,5790.45,29.9444,400.215,53.5439,
1524.52,55.7536,20.4907,4156.91,0,9.26905,272.666,743.481,
3540.99,20.1275,17.6773,467.424,1933.39,22.5665,633.321,83.6007,
3532.51,20.2118,18.0451,-96516.3,4294.21,-77.3491,631.803,-0,
3539.44,21.5684,17.4902,-787.624,247.292,-26.0657,633.044,-0,
3519,20.7922,18.0068,578.198,5068.83,19.8656,629.387,103.413,
3517.09,20.8555,18.2572,571.56,4893.54,20.7704,629.047,102.226,
1244.42,20.2521,19.6936,-379496,147.953,-17.4894,222.57,-0,
3550.06,19.7202,18.0538,456.439,5167.58,23.9136,634.943,81.6361,
2146.09,7.63608,5.61752,1125.25,52.6225,20.6539,383.837,201.256,
3507.21,9.82263,23.5206,-54.5381,432.122,102.68,627.279,-9.75436,
3226.23,18.2285,21.1487,649.597,298.391,9.35133,577.024,116.183,
3461.83,20.5973,17.6828,119.942,2032.72,23.2224,619.163,21.4522,
3485.39,21.7765,18.2169,574.634,914.292,19.3268,623.376,102.776,
3162.13,5.30664,3.18116,2677.01,37.4887,18.3511,565.56,478.794,
3635.59,19.3966,15.4927,460.31,132.579,13.1492,650.24,82.3284,
5657.83,-1.46787e+08,1.57229e+06,101.558,1163.19,16.8663,1011.93,18.164,
3621.73,14.0378,11.6445,884.593,82.6176,19.1016,647.762,158.213,
3517.73,20.2823,18.3578,-7.49866,961.977,1186.35,629.161,-1.34117,
3654.48,19.5792,15.2847,414.915,127.774,13.8801,653.62,74.2094,
3604.82,20.2578,17.234,202.312,177.69,6.37592,644.737,36.1843,
3189.15,17.2814,13.8213,579.143,97.7539,16.5685,570.393,103.582,
3440.79,20.2111,18.1419,550.425,1037.6,20.573,615.399,98.4459,
2411.04,13.1908,11.7411,526.397,82.6178,19.5955,431.224,94.1483,
3494.46,21.7283,17.7964,604.085,4169.14,21.7286,624.999,108.043,
1427.97,58.9053,19.3399,4323.39,0,9.78028,255.399,773.256,
4340.4,-36.0463,28.5628,-160.096,247.807,95.3407,776.299,-28.6338,
-36608.2,-173.775,13.2852,4663.86,0,28.1495,-6547.53,834.151,
3543.66,20.664,17.9295,902.9,6738.92,5.83694,633.799,161.487,
1521.07,58.2978,18.9961,4356.84,0,9.45689,272.049,779.24,
2586.22,21.1558,17.9117,155.717,10121.1,20.8046,462.556,27.8507,
1768.02,19.2326,17.2206,148.852,142.807,10.6415,316.218,26.6229,
1514.58,58.042,19.0372,4465.93,0,9.32921,270.889,798.749,
1556.19,57.0823,19.3434,4361,0,9.286,278.331,779.982,
3556.8,21.8031,17.4862,573.551,917.529,19.2645,636.148,102.582,
-378507,-1.49912,-33.6681,28.2823,102.407,57.6626,-0,5.0584,
1475.94,57.1604,19.9551,4214.63,0,9.45987,263.977,753.804,
136.113,1974.73,22.5931,584.859,1908.68,13.5221,24.3443,104.604,
767.163,13.3842,20.2664,500.878,5667.52,21.9826,137.21,89.5842,
3556.56,20.8362,17.2308,564.178,5014.92,20.6994,636.105,100.906,
3535.08,20.2199,18.5001,567.581,8122.27,20.6801,632.264,101.514,
3610.73,19.633,16.9801,215.956,172.932,8.64427,645.794,38.6246,
3440.86,20.6661,18.1947,372.314,2357.13,26.2623,615.413,66.5899,
3453.01,21.7542,18.3255,771.707,633.917,9.3699,617.585,138.023,
3462.48,16.4472,20.4497,748.546,423.325,8.02757,619.279,133.88,
3691.31,18.1054,14.696,512.687,112.885,15.8718,660.206,91.6962,
1519.91,20.4757,19.0498,587.249,7159.08,20.1305,271.843,105.032,
2887.38,20.4059,18.4918,245.717,4437.13,22.4901,516.42,43.9475,
3649.37,17.4556,13.7113,621.877,102.633,16.8376,652.705,111.225,
3550.51,20.4422,17.373,90.1461,268.381,1.06845,635.023,16.123,
3504.76,16.5952,21.2544,664.16,313.338,10.4582,626.842,118.788,
3535.7,16.1943,21.0947,698.204,318.239,7.9883,632.374,124.877,
1404.79,60.3779,19.4783,4478.6,0,9.92289,251.253,801.017,
3113.51,19.8204,18.1868,497.18,1362.35,21.7492,556.864,88.9227,
3523.72,20.2983,16.8794,323.627,143.033,12.9372,630.232,57.882,
1390.1,59.9415,20.1499,4401.5,0,9.84513,248.626,787.227,
1586.51,56.6146,19.265,4300.18,0,9.21201,283.753,769.106,
1549.74,55.4403,19.8944,4174.79,0,9.33797,277.177,746.679,
3503.72,20.7301,18.2229,422.929,2663.94,25.2656,626.655,75.6426,
3491.87,21.0516,17.9852,177.143,203.04,3.46963,624.536,31.6827,
3488.53,20.9275,17.5459,589.432,2809.89,20.1045,623.938,105.422,
1509.5,59.1637,20.2704,4166.45,2.50729,9.13243,269.981,745.188,
3524.01,20.2651,18.11,798.48,973.726,7.75273,630.283,142.811,
3511.84,21.685,17.9328,288.072,7120.63,29.1226,628.107,51.5228,
3432.29,21.7912,18.0565,116.644,3860.35,20.9148,613.88,20.8623,
1488.43,59.5255,19.6314,4352.93,0,9.58022,266.211,778.54,
1643.15,55.629,18.5967,4312.29,0,9.01516,293.884,771.272,
2707.85,19.7276,18.6399,538.102,832.834,17.4081,484.311,96.2418,
3608.98,20.7793,17.1331,348.034,1372.97,24.9511,645.482,62.2473,
3906.92,15.7929,13.0502,741.802,92.8474,18.3421,698.769,132.674,
3475.72,20.4891,17.0685,232.135,162.37,9.91907,621.648,41.5182,
3599.28,20.5651,17.5574,62.356,272.461,2.50811,643.746,11.1526,
3516.7,20.6663,18.4789,348.464,4093.35,28.3689,628.976,62.3243,
3571.06,21.021,17.7754,-84864.6,278.586,-0.825929,638.699,-0,
3427.5,17.7171,21.5639,733.2,318.229,7.88561,613.023,131.136,
2476.3,21.5442,18.2815,625.436,1973.12,19.8228,442.897,111.862,
3421.98,18.5236,20.8168,802.386,238.167,8.26635,612.036,143.51,
3405.29,19.7839,18.8688,819.169,597.356,7.50618,609.05,146.512,
1539.95,57.068,19.4146,4330.4,0,9.1862,275.426,774.509,
3649.62,19.5488,15.6966,381.813,132.931,13.2687,652.75,68.2888,
3519.26,21.2438,17.653,379.584,4293.35,27.5013,629.434,67.8901,
3531.41,20.2089,18.1985,435.093,2569.93,24.0879,631.608,77.8182,
3546.47,20.578,17.7253,185.708,7489.7,21.9209,634.3,33.2146,
800,0,1,400,0,1,143.083,71.5417,
3555.45,16.6226,21.0074,644.26,347.991,10.1207,635.907,115.229,
3586.6,19.6465,17.3417,216.399,167.49,9.36337,641.479,38.7039,
3247.65,20.9379,17.976,91.4761,11293.1,10.9319,580.855,16.3609,
3591.24,19.8517,17.3152,275.59,152.434,11.2266,642.308,49.2905,
3601.55,19.9902,16.8761,203.49,182.574,7.57023,644.152,36.395,
1421.34,59.9645,19.8477,4447.68,0,9.602,254.212,795.487,
7353.49,-82.4637,34.4057,-421.055,182.806,100.709,1315.2,-75.3075,
3458.65,21.4334,17.5008,68.9572,257.35,2.66281,618.594,12.3333,
3538.47,20.6391,17.7254,499.608,718.817,20.5044,632.87,89.357,
3483.52,21.0611,17.8415,599.711,1497.31,19.6523,623.042,107.261,
3506.84,15.9006,21.2459,766.326,362.909,7.60107,627.214,137.061,
3819.72,15.5734,13.1093,767.038,92.6181,17.4912,683.173,137.188,
3624.09,18.7697,15.8682,359.012,137.816,14.2374,648.183,64.2107,
3578.22,19.9975,17.677,164.446,177.636,6.43188,639.98,29.4118,
3528.45,20.4919,18.2606,466.472,12376.2,23.3247,631.079,83.4305,
3065.02,21.2048,18.0994,-79797.2,318.111,-8.10729,548.191,-0,
2939.07,21.7642,18.3047,605.543,1038.95,19.1561,525.666,108.304,
3590.27,20.3245,16.0105,340.815,137.59,13.5685,642.135,60.9563,
3003.74,17.4201,21.1884,736.134,232.714,9.68647,537.231,131.661,
3663.7,18.8308,15.4732,424.165,127.866,13.4675,655.269,75.8636,
1420.47,60.1951,20.111,4156.95,2.50492,9.62938,254.057,743.488,
3495.69,20.5518,17.7834,383.534,2258.2,25.0201,625.219,68.5966,
8385.6,-86.3226,31.1167,-352.64,197.96,104.057,1499.8,-63.0711,
1604.29,54.8588,19.5957,4262.67,0,9.15994,286.934,762.396,
3569.1,20.2926,17.9545,502.118,3695.63,20.7331,638.348,89.806,
3442.15,20.6619,18.105,816.791,537.953,7.83323,615.642,146.086,
3840.27,16.761,14.248,564.533,107.808,16.9043,686.848,100.969,
3780.18,17.4515,13.5857,671.997,102.6,16.5827,676.102,120.189,
3554.28,21.1015,17.6891,566.566,10950.6,8.52604,635.698,101.333,
1600.86,55.1928,19.663,4173.81,0,9.10447,286.321,746.503,
14938.8,-139.269,29.8481,-519.665,167.815,108.768,2671.86,-92.9442,
1584.57,55.0532,19.5327,4229.66,0,9.37562,283.407,756.492,
3491.58,21.6904,17.7756,126.225,899.073,17.0053,624.484,22.5759,
1361.48,61.8818,19.8779,4450.4,0,10.0395,243.506,795.972,
1918.89,18.8487,18.5332,-1.33732e+06,5170.54,-348.3,343.202,-0,
3485.66,20.3927,17.6594,540.717,3039.97,20.6545,623.425,96.7094,
1399.88,57.8142,20.1728,4326.07,0,9.83744,250.375,773.736,
2744.43,21.2053,18.1318,112.881,3476.88,18.9955,490.853,20.1892,
3479.16,21.2311,17.5476,227.95,1204.67,21.5633,622.262,40.7698,
3532.04,19.8227,18.2186,715.62,608.255,9.33655,631.721,127.992,
3623.92,18.6917,15.9593,387.196,132.846,12.6608,648.153,69.2517,
3583.33,20.8497,17.7181,636.331,978.538,18.3669,640.894,113.81,
3658.76,16.6065,13.7797,690.798,102.48,17.906,654.384,123.552,
3499.48,20.9262,17.6097,563.192,2402.99,20.7693,625.896,100.729,
3486.34,18.4006,15.9664,321.706,127.464,13.8986,623.547,57.5384,
3593.19,19.0324,16.7435,311.877,137.602,12.7886,642.657,55.7805,
3516.23,20.8633,18.2801,559.666,2439.01,20.3606,628.893,100.099,
3659.27,19.9604,17.3362,605.617,717.356,16.0462,654.477,108.317,
2840.86,16.4025,20.2876,780.027,373.205,8.1297,508.1,139.511,
1684.06,18.2078,16.7628,216.319,127.983,12.2558,301.201,38.6895,
1461.71,58.3651,20.1355,4324.53,0,9.49949,261.433,773.461,
3046.91,20.2215,18.2533,272.652,12323.4,23.6363,544.952,48.765,
8359.44,-98.7946,43.119,-1049.44,82.5678,97.8457,1495.12,-187.696,
3581.71,20.4142,17.5907,601.327,1254.44,19.408,640.604,107.55,
1133.35,72.1154,19.8701,3774.95,12.5187,10.4391,202.705,675.166,
2049.58,19.6964,18.3166,130.985,2244.86,22.6986,366.575,23.4272,
3528.99,20.4718,17.8488,164.853,202.469,4.59553,631.175,29.4847,
3822.25,16.2756,12.6614,837.988,92.6196,16.1868,683.625,149.878,
3653.45,20.5491,17.1621,240.244,162.535,9.37527,653.435,42.9687,
3579.39,20.5036,17.7994,584.852,2889.69,19.6777,640.189,104.603,
2899.64,21.9034,18.0498,590.872,5063.07,20.3587,518.613,105.68,
3427.69,21.4097,18.5261,747.234,567.489,8.00859,613.056,133.646,
3397.15,20.6146,18.4085,541.244,8413.64,22.0738,607.594,96.8037,
3554.18,20.6773,17.8951,722.283,672.77,11.3995,635.68,129.183,
3585.35,18.6241,15.1764,533.83,112.681,15.9352,641.255,95.4777,
3446.18,21.8253,18.2205,905.713,8955.35,5.85155,616.364,161.991,
3604.55,20.683,17.9131,503.491,4587.73,22.4147,644.689,90.0514,
3514.8,21.8165,17.6124,296.834,2532.82,31.0257,628.637,53.09,
3151.67,20.0788,18.447,32.0669,303.105,4.62299e-05,563.689,5.73529,
1582.24,56.5943,19.831,4199.82,0,9.39926,282.99,751.155,
3411.67,19.8358,19.9548,281.817,237.739,7.30914,610.191,50.4042,
3589.31,20.456,17.4946,156.774,187.904,7.06849,641.963,28.0396,
1580.76,54.8968,19.9387,4078.77,0,9.2512,282.726,729.504,
3593.66,19.6004,17.879,263.675,2550.04,21.0717,642.74,47.1593,
